node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
392,1,27,392,9,27,1,1,27,2,1,27,5.063752,4.3654037
393,3,58,2248,9,58,1,1,58,2,1,58,5.5062137,6.6113133
394,1,27,592,9,27,2,1,27,3,2,27,3.5702336,5.3828597
395,8,76,9232,9,76,1,1,76,2,1,76,4.7451024,6.444961
396,1,27,448,9,27,1,1,27,2,1,27,2.7845638,4.563726
397,3,27,1192,9,27,1,1,27,2,1,27,5.2781568,3.8845408
398,1,120,9232,9,120,1,1,120,2,1,120,6.735623,4.131676
399,11,120,9232,9,120,1,1,120,2,1,120,5.1244874,4.1334662
400,1,27,400,9,27,2,1,27,3,2,27,2.8349829,4.043259
401,3,19,1204,9,19,1,1,19,2,1,19,5.754657,4.741135
402,1,19,1024,9,19,1,1,19,2,1,19,3.845037,4.557583
403,6,19,1816,9,19,1,1,19,2,1,19,3.7583926,3.9620063
404,1,27,404,9,27,1,1,27,2,1,27,4.2645707,4.900597
405,3,27,1216,9,27,1,1,27,2,1,27,5.667083,5.087442
406,1,40,916,9,40,2,1,40,3,2,40,5.1610565,2.9949257
407,8,40,2752,9,40,1,1,40,2,1,40,3.5335782,6.79615
408,1,27,408,9,27,1,1,27,2,1,27,4.6203237,5.7844176
409,3,40,1384,9,40,1,1,40,2,1,40,6.169455,5.4732094
410,1,27,616,9,27,1,1,27,2,1,27,4.3589835,6.8000326
411,24,133,9232,9,133,1,1,133,2,1,133,4.3436966,5.338123
412,1,89,9232,9,89,2,1,89,3,2,89,2.51668,4.8448114
413,3,89,9232,9,89,1,1,89,2,1,89,5.162732,2.6218503
414,1,89,9232,9,89,1,1,89,2,1,89,5.125909,6.374007
415,24,133,9232,9,133,1,1,133,2,1,133,5.462919,4.849534
416,1,14,416,9,14,1,1,14,2,1,14,5.2581363,6.6662555
417,3,133,9232,9,133,1,1,133,2,1,133,3.5165753,3.7940032
418,1,40,628,9,40,2,1,40,3,2,40,5.719237,4.1143603
419,6,40,1888,9,40,1,1,40,2,1,40,2.5508502,5.2111497
420,1,40,808,9,40,1,1,40,2,1,40,3.1029384,6.4590034
421,3,40,1264,9,40,1,1,40,2,1,40,6.086733,3.9218683
422,1,40,952,9,40,1,1,40,2,1,40,5.6470165,2.9453692
423,16,32,3220,9,32,1,1,32,2,1,32,5.4742966,4.3939896
424,1,14,424,9,14,2,1,14,3,2,14,4.918446,6.713851
425,3,58,9232,9,58,1,1,58,2,1,58,4.877051,5.374882
426,1,14,640,9,14,1,1,14,2,1,14,3.6056683,4.6369624
427,8,53,2752,9,53,1,1,53,2,1,53,3.6835215,4.6184077
428,1,102,9232,9,102,1,1,102,2,1,102,4.269457,4.999823
429,3,102,9232,9,102,1,1,102,2,1,102,4.1316466,3.366311
430,1,102,9232,9,102,2,1,102,3,2,102,3.4301176,4.7089505
431,13,40,4372,9,40,1,1,40,2,1,40,6.3181763,3.6808722
432,1,115,9232,9,115,1,1,115,2,1,115,5.53278,5.5227165
433,3,27,1300,9,27,1,1,27,2,1,27,4.809151,5.5741596
434,1,27,736,9,27,1,1,27,2,1,27,5.0925345,6.7195954
435,6,27,1960,9,27,1,1,27,2,1,27,6.7565126,5.775004
436,1,115,9232,9,115,2,1,115,3,2,115,4.2606416,4.800611
437,3,115,9232,9,115,1,1,115,2,1,115,6.582123,5.823754
438,1,53,1672,9,53,1,1,53,2,1,53,5.9227514,3.334988
439,8,53,2968,9,53,1,1,53,2,1,53,5.038988,3.0815935
440,1,115,9232,9,115,1,1,115,2,1,115,4.4873586,3.6292627
441,3,27,1492,9,27,1,1,27,2,1,27,5.745664,4.9963665
442,1,115,9232,9,115,2,1,115,3,2,115,5.5235066,3.6137831
443,11,53,2248,9,53,1,1,53,2,1,53,4.349872,5.1164517
444,1,71,9232,9,71,1,1,71,2,1,71,6.0699553,4.132132
445,3,71,9232,9,71,1,1,71,2,1,71,6.791166,5.0491366
446,1,71,9232,9,71,1,1,71,2,1,71,4.217289,6.1921988
447,65,97,39364,9,97,1,1,97,2,1,97,7.1511307,4.6954865
448,1,22,448,9,22,2,1,22,3,2,22,5.9911056,5.225274
449,3,115,9232,9,115,1,1,115,2,1,115,5.678097,6.8510957
450,1,53,4372,9,53,1,1,53,2,1,53,3.7069812,5.4999347
451,6,53,4372,9,53,1,1,53,2,1,53,3.949749,4.749554
452,1,14,452,9,14,1,1,14,2,1,14,4.8486814,4.1454215
453,3,14,1360,9,14,1,1,14,2,1,14,3.5275073,5.280346
454,1,14,1024,9,14,2,1,14,3,2,14,5.3291793,5.9335
455,13,40,3076,9,40,1,1,40,2,1,40,6.054957,4.7066646
456,1,35,456,9,35,1,1,35,2,1,35,5.15143,4.99112
457,3,128,9232,9,128,1,1,128,2,1,128,4.454843,5.091985
458,1,35,688,9,35,1,1,35,2,1,35,4.4204044,5.3328857
459,8,128,9232,9,128,1,1,128,2,1,128,6.004575,3.8541253
460,1,35,520,9,35,2,1,35,3,2,35,3.7671897,4.681791
461,3,35,1384,9,35,1,1,35,2,1,35,4.7465305,4.831576
462,1,128,9232,9,128,1,1,128,2,1,128,3.8162112,5.590303
463,19,128,9232,9,128,1,1,128,2,1,128,5.151244,6.6261077
464,1,22,464,9,22,1,1,22,2,1,22,5.1621737,4.588883
465,3,35,1396,9,35,1,1,35,2,1,35,4.286805,5.400069
466,1,84,9232,9,84,2,1,84,3,2,84,6.374726,3.9844637
467,6,84,9232,9,84,1,1,84,2,1,84,3.9659066,5.301701
468,1,22,468,9,22,1,1,22,2,1,22,4.828494,4.472088
469,3,22,1408,9,22,1,1,22,2,1,22,4.7021427,4.815516
470,1,128,9232,9,128,1,1,128,2,1,128,4.080794,4.425527
471,8,128,9232,9,128,1,1,128,2,1,128,5.5047703,4.2534046
472,1,35,472,9,35,2,1,35,3,2,35,3.8419638,3.9209385
473,3,35,1600,9,35,1,1,35,2,1,35,5.1318583,5.161248
474,1,35,712,9,35,1,1,35,2,1,35,5.6252055,5.05974
475,13,27,3616,9,27,1,1,27,2,1,27,5.1742187,5.3110943
476,1,35,808,9,35,1,1,35,2,1,35,4.1844635,4.206635
477,3,35,1432,9,35,1,1,35,2,1,35,4.2301536,5.8169646
478,1,53,9232,9,53,2,1,53,3,2,53,4.5224757,5.636206
479,26,53,9232,9,53,1,1,53,2,1,53,3.9445248,5.9730306
480,1,22,480,9,22,1,1,22,2,1,22,5.9138308,3.8984957
481,3,48,2752,9,48,1,1,48,2,1,48,6.8076897,5.526425
482,1,22,724,9,22,1,1,22,2,1,22,4.4856067,4.599327
483,6,22,2176,9,22,1,1,22,2,1,22,5.2700934,5.1725655
484,1,97,9232,9,97,2,1,97,3,2,97,3.8740911,5.476969
485,3,97,9232,9,97,1,1,97,2,1,97,4.4254394,5.8366866
486,1,97,9232,9,97,1,1,97,2,1,97,5.095539,6.123847
487,32,141,9232,9,141,1,1,141,2,1,141,4.9089155,4.077632
488,1,22,488,9,22,1,1,22,2,1,22,6.0911,3.7544923
489,3,48,4192,9,48,1,1,48,2,1,48,3.9322987,5.7021184
490,1,22,736,9,22,2,1,22,3,2,22,3.601573,5.013271
491,8,141,9232,9,141,1,1,141,2,1,141,4.4815445,5.483155
492,1,48,628,9,48,1,1,48,2,1,48,5.623985,3.9808939
493,3,48,1480,9,48,1,1,48,2,1,48,4.120661,3.7061365
494,1,48,1672,9,48,1,1,48,2,1,48,4.499948,6.050195
495,44,97,14308,9,97,1,1,97,2,1,97,3.6014884,5.002651
496,1,110,9232,9,110,2,1,110,3,2,110,4.8435802,4.7302437
497,3,22,1492,9,22,1,1,22,2,1,22,2.7735672,4.42055
498,1,48,952,9,48,1,1,48,2,1,48,5.545856,4.5272684
499,6,48,2248,9,48,1,1,48,2,1,48,6.1252537,3.2314541
500,1,110,9232,9,110,1,1,110,2,1,110,4.635699,3.1867943
501,3,110,9232,9,110,1,1,110,2,1,110,3.119868,4.641466
502,1,66,9232,9,66,2,1,66,3,2,66,5.6251273,4.526344
503,8,66,9232,9,66,1,1,66,2,1,66,3.3812702,3.3545191
504,1,110,9232,9,110,1,1,110,2,1,110,3.0392964,5.554336
505,3,61,2752,9,61,1,1,61,2,1,61,4.3054266,5.8476605
506,1,110,9232,9,110,1,1,110,2,1,110,5.0148945,2.8059788
507,16,35,2896,9,35,1,1,35,2,1,35,5.0681424,3.2427227
508,1,48,4372,9,48,2,1,48,3,2,48,3.7979946,5.2820945
509,3,48,4372,9,48,1,1,48,2,1,48,5.0453234,6.241452
510,1,48,13120,9,48,1,1,48,2,1,48,5.4236097,5.693409
511,29,61,39364,9,61,1,1,61,2,1,61,3.947332,4.887222
512,1,9,512,10,9,1,1,9,2,1,9,3.5003607,5.959786
513,3,35,1540,10,35,1,1,35,2,1,35,4.353234,5.297296
514,1,123,9232,10,123,2,1,123,3,2,123,4.012552,4.683454
515,6,123,9232,10,123,1,1,123,2,1,123,3.5233567,4.057951
516,1,123,9232,10,123,1,1,123,2,1,123,4.4154468,5.8568153
517,3,123,9232,10,123,1,1,123,2,1,123,4.4978824,4.638181
518,1,123,9232,10,123,1,1,123,2,1,123,4.7673373,6.2642593
519,11,61,3508,10,61,1,1,61,2,1,61,4.018231,3.6669927
520,1,30,520,10,30,2,1,30,3,2,30,5.699612,5.2353706
521,3,123,9232,10,123,1,1,123,2,1,123,5.959515,4.23496
522,1,30,784,10,30,1,1,30,2,1,30,4.179313,3.2059176
523,8,123,9232,10,123,1,1,123,2,1,123,4.526242,5.598278
524,1,30,592,10,30,1,1,30,2,1,30,4.339041,3.852843
525,3,30,1576,10,30,1,1,30,2,1,30,5.161904,6.170987
526,1,79,9232,10,79,2,1,79,3,2,79,3.8869858,5.004492
527,11,79,9232,10,79,1,1,79,2,1,79,4.828593,6.194563
528,1,30,528,10,30,1,1,30,2,1,30,5.56227,6.4659476
529,3,30,1588,10,30,1,1,30,2,1,30,3.0229821,4.97767
530,1,123,9232,10,123,1,1,123,2,1,123,3.9438815,5.1231437
531,6,123,9232,10,123,1,1,123,2,1,123,3.1058168,4.9074893
532,1,30,532,10,30,2,1,30,3,2,30,3.8479183,5.59817
533,3,30,1600,10,30,1,1,30,2,1,30,3.602947,6.2694545
534,1,22,1204,10,22,1,1,22,2,1,22,5.429567,5.9584804
535,8,22,3616,10,22,1,1,22,2,1,22,3.1605508,5.4401994
536,1,30,536,10,30,1,1,30,2,1,30,3.4686515,6.6682434
537,3,22,1816,10,22,1,1,22,2,1,22,5.2680593,4.7589564
538,1,30,808,10,30,2,1,30,3,2,30,6.2770977,4.7916765
539,21,48,9232,10,48,1,1,48,2,1,48,5.5864244,4.754057
540,1,43,916,10,43,1,1,43,2,1,43,4.426188,4.281291
541,3,43,1624,10,43,1,1,43,2,1,43,6.4848866,4.946013
542,1,43,2752,10,43,1,1,43,2,1,43,4.3146596,4.3223743
543,21,136,9232,10,136,1,1,136,2,1,136,4.369165,4.530339
544,1,17,544,10,17,2,1,17,3,2,17,5.915001,5.6773887
545,3,43,1636,10,43,1,1,43,2,1,43,6.234707,3.4891214
546,1,30,820,10,30,1,1,30,2,1,30,2.6062388,5.1482944
547,6,30,2464,10,30,1,1,30,2,1,30,2.9317997,5.157319
548,1,92,9232,10,92,1,1,92,2,1,92,4.8013773,5.6150002
549,3,92,9232,10,92,1,1,92,2,1,92,4.1743374,4.0876923
550,1,92,9232,10,92,2,1,92,3,2,92,5.5560265,4.482441
551,13,43,4192,10,43,1,1,43,2,1,43,5.1727037,6.528797
552,1,17,552,10,17,1,1,17,2,1,17,6.17905,4.0654917
553,3,136,9232,10,136,1,1,136,2,1,136,6.667435,5.832812
554,1,17,832,10,17,1,1,17,2,1,17,6.04481,3.640801
555,8,30,2500,10,30,1,1,30,2,1,30,6.6368947,3.5373492
556,1,43,628,10,43,2,1,43,3,2,43,3.8634543,4.450653
557,3,43,1672,10,43,1,1,43,2,1,43,4.6729465,5.730876
558,1,43,1888,10,43,1,1,43,2,1,43,5.325079,5.6180606
559,26,87,8080,10,87,1,1,87,2,1,87,4.803778,6.65346
560,1,17,560,10,17,1,1,17,2,1,17,5.4511504,3.9804277
561,3,43,1684,10,43,1,1,43,2,1,43,5.339037,5.72796
562,1,43,952,10,43,2,1,43,3,2,43,5.706,6.7560253
563,6,43,2536,10,43,1,1,43,2,1,43,4.432355,4.4035144
564,1,17,564,10,17,1,1,17,2,1,17,4.9822764,5.526974
565,3,17,1696,10,17,1,1,17,2,1,17,3.720124,2.9973238
566,1,61,9232,10,61,1,1,61,2,1,61,5.802055,6.7674613
567,8,61,9232,10,61,1,1,61,2,1,61,4.9559045,5.990426
568,1,105,9232,10,105,2,1,105,3,2,105,5.966062,5.271272
569,3,56,2752,10,56,1,1,56,2,1,56,3.6091,3.6074436
570,1,105,9232,10,105,1,1,105,2,1,105,6.1243653,5.879447
571,11,30,2896,10,30,1,1,30,2,1,30,2.6916993,5.297843
572,1,105,9232,10,105,1,1,105,2,1,105,3.8176181,3.4547708
573,3,105,9232,10,105,1,1,105,2,1,105,5.1481905,4.4839854
574,1,43,4372,10,43,2,1,43,3,2,43,6.0114803,4.4941573
575,16,43,13120,10,43,1,1,43,2,1,43,3.705231,4.0678716
576,1,25,576,10,25,1,1,25,2,1,25,5.7581477,4.860268
577,3,30,1732,10,30,1,1,30,2,1,30,5.031141,4.995424
578,1,30,868,10,30,1,1,30,2,1,30,4.62079,3.9981647
579,6,30,2608,10,30,1,1,30,2,1,30,5.2257485,5.2108626
580,1,118,9232,10,118,2,1,118,3,2,118,3.9743009,6.1077547
581,3,118,9232,10,118,1,1,118,2,1,118,6.661402,4.3387647
582,1,118,9232,10,118,1,1,118,2,1,118,5.049593,5.2390876
583,16,30,3940,10,30,1,1,30,2,1,30,3.4495327,4.0587616
584,1,118,9232,10,118,1,1,118,2,1,118,3.9378796,4.890066
585,3,56,2968,10,56,1,1,56,2,1,56,5.5167522,5.956219
586,1,118,9232,10,118,2,1,118,3,2,118,5.565219,4.3377147
587,8,118,9232,10,118,1,1,118,2,1,118,6.2130833,4.084183
588,1,118,9232,10,118,1,1,118,2,1,118,4.788489,6.050437
589,3,118,9232,10,118,1,1,118,2,1,118,5.705666,5.191989
590,1,56,2248,10,56,1,1,56,2,1,56,5.385206,3.8478296
591,13,56,5992,10,56,1,1,56,2,1,56,3.4517996,3.8947535
592,1,25,592,10,25,2,1,25,3,2,25,5.3103266,5.968623
593,3,74,9232,10,74,1,1,74,2,1,74,3.6979072,4.5772805
594,1,74,9232,10,74,1,1,74,2,1,74,4.879894,5.901994
595,6,74,9232,10,74,1,1,74,2,1,74,6.340357,4.91888
596,1,25,596,10,25,1,1,25,2,1,25,5.62035,4.124214
597,3,25,1792,10,25,1,1,25,2,1,25,4.6717772,6.6631556
598,1,118,9232,10,118,2,1,118,3,2,118,4.1421614,4.9569545
599,8,118,9232,10,118,1,1,118,2,1,118,3.775282,4.932057
600,1,17,600,10,17,1,1,17,2,1,17,4.1090236,3.819928
601,3,56,4372,10,56,1,1,56,2,1,56,3.055973,5.473767
602,1,17,904,10,17,1,1,17,2,1,17,3.750114,6.1979113
603,26,69,5812,10,69,1,1,69,2,1,69,5.1708655,4.157058
604,1,17,1024,10,17,2,1,17,3,2,17,5.58071,5.7416353
605,3,17,1816,10,17,1,1,17,2,1,17,4.791257,3.8774981
606,1,43,3076,10,43,1,1,43,2,1,43,3.8069582,4.0715113
607,13,43,9232,10,43,1,1,43,2,1,43,3.602414,4.8711042
608,1,25,608,10,25,1,1,25,2,1,25,4.2673874,6.659392
609,3,131,9232,10,131,1,1,131,2,1,131,6.216344,6.0261
610,1,38,916,10,38,2,1,38,3,2,38,3.9230254,3.9620492
611,6,38,2752,10,38,1,1,38,2,1,38,4.8626637,2.635004
612,1,38,612,10,38,1,1,38,2,1,38,4.681564,5.4004765
613,3,38,1840,10,38,1,1,38,2,1,38,5.302245,3.3834429
614,1,38,1384,10,38,1,1,38,2,1,38,2.9473472,5.713097
615,19,69,10528,10,69,1,1,69,2,1,69,4.6646776,4.94998
616,1,25,616,10,25,2,1,25,3,2,25,4.747066,5.4355063
617,3,131,9232,10,131,1,1,131,2,1,131,4.950685,5.09472
618,1,25,928,10,25,1,1,25,2,1,25,5.459932,5.222352
619,8,131,9232,10,131,1,1,131,2,1,131,5.896012,6.1072063
620,1,87,9232,10,87,1,1,87,2,1,87,3.5698972,3.868574
621,3,87,9232,10,87,1,1,87,2,1,87,5.1366143,4.117206
622,1,87,9232,10,87,2,1,87,3,2,87,3.119231,6.5004497
623,21,131,9232,10,131,1,1,131,2,1,131,5.186163,4.2416844
624,1,38,624,10,38,1,1,38,2,1,38,6.2075334,5.306377
625,3,25,1876,10,25,1,1,25,2,1,25,6.5586996,5.9630585
626,1,131,9232,10,131,1,1,131,2,1,131,3.5429614,4.042194
627,6,131,9232,10,131,1,1,131,2,1,131,3.1560109,4.889637
628,1,38,628,10,38,2,1,38,3,2,38,3.5784264,4.0920753
629,3,38,1888,10,38,1,1,38,2,1,38,2.981237,3.7103167
630,1,38,1600,10,38,1,1,38,2,1,38,5.634905,2.8247797
631,8,38,4264,10,38,1,1,38,2,1,38,5.1640177,6.239602
632,1,38,808,10,38,1,1,38,2,1,38,4.0682096,6.4217653
633,3,30,3616,10,30,1,1,30,2,1,30,4.6097765,6.2634535
634,1,38,952,10,38,2,1,38,3,2,38,3.2931504,3.1988204
635,13,30,3220,10,30,1,1,30,2,1,30,6.311294,4.0563846
636,1,56,9232,10,56,1,1,56,2,1,56,4.3212876,3.7106981
637,3,56,9232,10,56,1,1,56,2,1,56,4.8041806,5.839527
638,1,56,9232,10,56,1,1,56,2,1,56,5.5027847,5.5369725
639,37,131,41524,10,131,1,1,131,2,1,131,4.456083,4.4311843
640,1,12,640,10,12,2,1,12,3,2,12,4.3715696,3.3349457
641,3,51,2752,10,51,1,1,51,2,1,51,4.800751,3.9901035
642,1,25,964,10,25,1,1,25,2,1,25,5.0055656,5.3789616
643,6,25,2896,10,25,1,1,25,2,1,25,3.3012524,5.0629473
644,1,100,9232,10,100,1,1,100,2,1,100,5.4415283,3.64315
645,3,100,9232,10,100,1,1,100,2,1,100,5.735067,5.8121552
646,1,100,9232,10,100,2,1,100,3,2,100,3.62914,5.002894
647,11,38,4372,10,38,1,1,38,2,1,38,5.666793,3.1915507
648,1,25,648,10,25,1,1,25,2,1,25,5.1264586,3.965299
649,3,144,9232,10,144,1,1,144,2,1,144,5.727973,3.8527715
650,1,25,976,10,25,1,1,25,2,1,25,4.498812,6.4349127
651,8,100,9232,10,100,1,1,100,2,1,100,3.329198,6.735794
652,1,25,736,10,25,2,1,25,3,2,25,5.8409085,3.9560316
653,3,25,1960,10,25,1,1,25,2,1,25,3.4829621,5.769001
654,1,144,9232,10,144,1,1,144,2,1,144,4.8097034,2.4786608
655,11,144,9232,10,144,1,1,144,2,1,144,5.7837186,3.4550147
656,1,113,9232,10,113,1,1,113,2,1,113,3.4300742,5.8359423
657,3,51,1972,10,51,1,1,51,2,1,51,3.1614301,5.3794203
658,1,51,1672,10,51,2,1,51,3,2,51,2.9547453,4.659291
659,6,51,2968,10,51,1,1,51,2,1,51,4.953855,3.1715677
660,1,113,9232,10,113,1,1,113,2,1,113,4.105024,7.004152
661,3,113,9232,10,113,1,1,113,2,1,113,5.4378786,4.940247
662,1,25,1492,10,25,1,1,25,2,1,25,4.1429763,6.263422
663,8,25,4480,10,25,1,1,25,2,1,25,5.0773296,6.617767
664,1,113,9232,10,113,2,1,113,3,2,113,4.7914076,7.005627
665,3,51,2248,10,51,1,1,51,2,1,51,5.6676636,5.1267548
666,1,113,9232,10,113,1,1,113,2,1,113,5.050031,5.70217
667,39,144,21688,10,144,1,1,144,2,1,144,3.25965,5.4600425
668,1,69,9232,10,69,1,1,69,2,1,69,3.6373756,4.154309
669,3,69,9232,10,69,1,1,69,2,1,69,4.077675,5.4628434
670,1,69,9232,10,69,2,1,69,3,2,69,2.5597985,4.100904
671,63,95,39364,10,95,1,1,95,2,1,95,5.2114396,6.8537393
672,1,12,672,10,12,1,1,12,2,1,12,4.640808,5.491569
673,3,64,2752,10,64,1,1,64,2,1,64,4.545629,6.388439
674,1,113,9232,10,113,1,1,113,2,1,113,4.1462746,3.2917924
675,6,113,9232,10,113,1,1,113,2,1,113,6.0087943,6.0997486
676,1,51,4372,10,51,2,1,51,3,2,51,5.245747,3.0762262
677,3,51,4372,10,51,1,1,51,2,1,51,4.747634,3.921108
678,1,51,4372,10,51,1,1,51,2,1,51,5.387496,4.946843
679,21,64,5812,10,64,1,1,64,2,1,64,5.712304,3.0415583
680,1,12,680,10,12,1,1,12,2,1,12,6.4376125,3.4496644
681,3,64,39364,10,64,1,1,64,2,1,64,2.471328,5.3756895
682,1,12,1024,10,12,2,1,12,3,2,12,3.5394402,5.0742397
683,8,38,3076,10,38,1,1,38,2,1,38,2.6482906,4.4076533
684,1,126,9232,10,126,1,1,126,2,1,126,5.027736,4.7592034
685,3,126,9232,10,126,1,1,126,2,1,126,5.0835943,6.067281
686,1,126,9232,10,126,1,1,126,2,1,126,6.338621,5.806423
687,13,38,6964,10,38,1,1,38,2,1,38,4.212851,6.9122095
688,1,33,688,10,33,2,1,33,3,2,33,4.0374784,3.8472362
689,3,126,9232,10,126,1,1,126,2,1,126,5.1148505,4.768273
690,1,126,9232,10,126,1,1,126,2,1,126,5.4900417,5.351571
691,6,126,9232,10,126,1,1,126,2,1,126,6.1511006,4.997054
692,1,33,692,10,33,1,1,33,2,1,33,4.4524345,5.3506594
693,3,33,2080,10,33,1,1,33,2,1,33,2.8321202,5.523454
694,1,126,9232,10,126,2,1,126,3,2,126,6.5013204,6.652295
695,8,126,9232,10,126,1,1,126,2,1,126,5.3026752,5.9301343
696,1,33,696,10,33,1,1,33,2,1,33,3.5092816,3.4090388
697,3,126,9232,10,126,1,1,126,2,1,126,4.4363785,5.657492
698,1,33,1048,10,33,1,1,33,2,1,33,5.126998,6.112478
699,11,64,3544,10,64,1,1,64,2,1,64,6.2251096,5.7428455
700,1,82,9232,10,82,2,1,82,3,2,82,4.859472,5.6624093
701,3,82,9232,10,82,1,1,82,2,1,82,3.9308007,4.013137
702,1,82,9232,10,82,1,1,82,2,1,82,6.4782486,6.0699053
703,132,170,250504,10,170,1,1,-1,2,1,-1,5.115886,4.357837
704,1,20,704,10,20,1,1,20,2,1,20,3.426678,4.4748626
705,3,33,2116,10,33,1,1,33,2,1,33,4.9932847,5.2114487
706,1,126,9232,10,126,2,1,126,3,2,126,5.010807,3.3433404
707,6,126,9232,10,126,1,1,126,2,1,126,3.8584292,5.991723
708,1,33,708,10,33,1,1,33,2,1,33,3.6437438,4.837127
709,3,33,2128,10,33,1,1,33,2,1,33,3.5707722,4.0448794
710,1,33,1600,10,33,1,1,33,2,1,33,3.2706373,4.200288
711,13,64,4804,10,64,1,1,64,2,1,64,5.49367,4.687434
712,1,33,712,10,33,2,1,33,3,2,33,3.1661549,3.787934
713,3,25,3616,10,25,1,1,25,2,1,25,6.1331162,5.748128
714,1,33,1072,10,33,1,1,33,2,1,33,4.0390697,4.181821
715,8,25,3220,10,25,1,1,25,2,1,25,2.4682856,4.2390943
716,1,33,808,10,33,1,1,33,2,1,33,3.3474467,6.2441273
717,3,33,2152,10,33,1,1,33,2,1,33,3.4836626,5.4918966
718,1,51,9232,10,51,2,1,51,3,2,51,3.5900931,5.280304
719,21,51,9232,10,51,1,1,51,2,1,51,5.6575747,4.932039
720,1,20,720,10,20,1,1,20,2,1,20,5.0045447,6.852076
721,3,46,2164,10,46,1,1,46,2,1,46,3.6179552,4.1183405
722,1,46,2752,10,46,1,1,46,2,1,46,5.993813,5.263534
723,6,46,3256,10,46,1,1,46,2,1,46,3.456669,5.217465
724,1,20,724,10,20,2,1,20,3,2,20,6.62868,4.350468
725,3,20,2176,10,20,1,1,20,2,1,20,6.6327806,5.786245
726,1,46,1636,10,46,1,1,46,2,1,46,5.122892,3.7431269
727,8,46,4912,10,46,1,1,46,2,1,46,5.890304,5.371129
728,1,95,9232,10,95,1,1,95,2,1,95,3.4959183,4.165604
729,3,33,2464,10,33,1,1,33,2,1,33,5.442413,3.9088879
730,1,95,9232,10,95,2,1,95,3,2,95,4.7182035,5.477662
731,13,139,9232,10,139,1,1,139,2,1,139,6.7250195,5.3998013
732,1,95,9232,10,95,1,1,95,2,1,95,5.3285627,2.8556952
733,3,95,9232,10,95,1,1,95,2,1,95,3.252521,3.638072
734,1,46,4192,10,46,1,1,46,2,1,46,3.8016627,2.9888594
735,16,46,11176,10,46,1,1,46,2,1,46,5.5149302,6.6208405
736,1,20,736,10,20,2,1,20,3,2,20,5.447652,5.8530293
737,3,139,9232,10,139,1,1,139,2,1,139,4.2170043,6.1447296
738,1,20,1108,10,20,1,1,20,2,1,20,5.1074166,5.620467
739,6,20,3328,10,20,1,1,20,2,1,20,4.717994,5.747867
740,1,46,740,10,46,1,1,46,2,1,46,3.9232316,3.7767696
741,3,46,2224,10,46,1,1,46,2,1,46,3.7862873,5.8583994
742,1,46,1672,10,46,2,1,46,3,2,46,5.237564,6.3911715
743,39,95,14308,10,95,1,1,95,2,1,95,6.24,5.2209635
744,1,20,744,10,20,1,1,20,2,1,20,5.67497,4.8536634
745,3,90,8080,10,90,1,1,90,2,1,90,4.7180576,5.8770394
746,1,20,1120,10,20,1,1,20,2,1,20,3.3894937,4.9398565
747,8,46,4264,10,46,1,1,46,2,1,46,5.200564,3.4169393
748,1,46,952,10,46,2,1,46,3,2,46,5.630578,5.790326
749,3,46,2248,10,46,1,1,46,2,1,46,5.586713,3.203051
750,1,46,2536,10,46,1,1,46,2,1,46,3.5276299,4.7408223
751,34,139,21688,10,139,1,1,139,2,1,139,4.8465257,6.690696
752,1,108,9232,10,108,1,1,108,2,1,108,3.6398706,3.907027
753,3,20,2260,10,20,1,1,20,2,1,20,4.9133635,3.790537
754,1,64,9232,10,64,2,1,64,3,2,64,3.2733612,4.3119216
755,6,64,9232,10,64,1,1,64,2,1,64,5.176638,3.4831276
756,1,108,9232,10,108,1,1,108,2,1,108,4.306799,4.8321505
757,3,108,9232,10,108,1,1,108,2,1,108,6.045204,5.9617863
758,1,59,2752,10,59,1,1,59,2,1,59,4.6006875,3.830687
759,8,59,5128,10,59,1,1,59,2,1,59,4.271551,3.0993888
760,1,108,9232,10,108,2,1,108,3,2,108,5.4915147,5.773858
761,3,33,2896,10,33,1,1,33,2,1,33,4.7028275,4.63555
762,1,108,9232,10,108,1,1,108,2,1,108,4.1562605,6.142614
763,32,152,9232,10,152,1,1,152,2,1,152,6.010267,5.9381623
764,1,46,4372,10,46,1,1,46,2,1,46,5.5260067,4.592183
765,3,46,4372,10,46,1,1,46,2,1,46,5.970832,3.9709146
766,1,46,13120,10,46,2,1,46,3,2,46,4.950766,3.8126607
767,26,59,39364,10,59,1,1,59,2,1,59,4.8848643,5.1071725
768,1,15,768,10,15,1,1,15,2,1,15,2.9302921,5.551222
769,3,33,2308,10,33,1,1,33,2,1,33,4.2135587,4.094815
770,1,33,1156,10,33,1,1,33,2,1,33,5.9152026,4.501503
771,6,33,3472,10,33,1,1,33,2,1,33,5.5142384,3.538865
772,1,121,9232,10,121,2,1,121,3,2,121,6.4841475,6.0635333
773,3,121,9232,10,121,1,1,121,2,1,121,4.5840163,4.8384705
774,1,121,9232,10,121,1,1,121,2,1,121,5.4704475,3.9341834
775,11,152,9232,10,152,1,1,152,2,1,152,3.5426528,3.799484
776,1,121,9232,10,121,1,1,121,2,1,121,3.0709074,4.812515
777,3,33,3940,10,33,1,1,33,2,1,33,4.339041,6.6127543
778,1,121,9232,10,121,2,1,121,3,2,121,4.784627,5.516381
