node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
93912,1,53,93912,17,53,0,1,53,1,0,53,4.9962716,3.0074978
93913,3,53,316960,17,53,0,0,-1,1,0,-1,6.967213,6.445327
93914,1,53,140872,17,53,0,1,-1,1,0,-1,6.0406356,4.4210773
93915,13,133,713176,17,133,0,0,-1,1,0,-1,5.3740616,6.85296
93916,1,53,158488,17,53,1,1,-1,2,1,-1,4.3100953,5.720735
93917,3,53,281752,17,53,0,0,-1,1,0,-1,6.8133492,3.929468
93918,1,133,676996,17,133,0,1,-1,1,0,-1,5.317005,3.2414882
93919,16,133,1426408,17,133,0,0,-1,1,0,-1,6.716365,5.1405
93920,1,146,93920,17,146,0,1,146,1,0,146,5.329918,6.6994514
93921,3,84,802384,17,84,0,0,-1,1,0,-1,7.291202,4.0707254
93922,1,146,140884,17,146,1,1,-1,2,1,-1,4.65533,6.4168468
93923,6,146,422656,17,146,0,0,-1,1,0,-1,3.370795,4.9439445
93924,1,53,93924,17,53,0,1,53,1,0,53,5.942486,4.945634
93925,3,53,281776,17,53,0,0,-1,1,0,-1,6.201459,5.7804494
93926,1,53,211336,17,53,0,1,-1,1,0,-1,6.9986935,6.62266
93927,34,84,1203640,17,84,0,0,-1,1,0,-1,6.0780096,6.8152432
93928,1,146,93928,17,146,1,1,146,2,1,146,5.735194,4.8877344
93929,3,107,1626856,17,107,0,0,-1,1,0,-1,4.26238,4.753261
93930,1,146,140896,17,146,0,1,-1,1,0,-1,5.6055145,5.3955255
93931,8,159,2316760,17,159,0,0,-1,1,0,-1,5.1736946,3.115182
93932,1,53,118888,17,53,0,1,-1,1,0,-1,5.821421,6.373393
93933,3,53,281800,17,53,0,0,-1,1,0,-1,4.95308,6.319472
93934,1,53,317032,17,53,1,1,-1,2,1,-1,4.9531035,4.486454
93935,32,159,2407480,17,159,0,0,-1,1,0,-1,2.8748925,5.0358577
93936,1,84,150496,17,84,0,1,-1,1,0,-1,3.1294699,3.6999831
93937,3,146,281812,17,146,0,0,-1,1,0,-1,6.676291,3.3663657
93938,1,107,857032,17,107,0,1,-1,1,0,-1,3.7167838,5.9254622
93939,6,107,857032,17,107,0,0,-1,1,0,-1,4.073844,4.4747043
93940,1,84,150496,17,84,1,1,-1,2,1,-1,6.863251,4.955981
93941,3,84,281824,17,84,0,0,-1,1,0,-1,7.4487514,5.254878
93942,1,84,237796,17,84,0,1,-1,1,0,-1,6.682885,6.3565474
93943,8,84,634120,17,84,0,0,-1,1,0,-1,4.1042724,5.396455
93944,1,84,178360,17,84,0,1,-1,1,0,-1,5.47405,6.591241
93945,3,84,356704,17,84,0,0,-1,1,0,-1,6.8617473,4.380099
93946,1,84,178360,17,84,1,1,-1,2,1,-1,4.3752146,5.143426
93947,21,133,802600,17,133,0,0,-1,1,0,-1,3.6240942,3.6159358
93948,1,133,601972,17,133,0,1,-1,1,0,-1,4.805498,4.0688944
93949,3,133,601972,17,133,0,0,-1,1,0,-1,3.472742,6.518976
93950,1,133,1605256,17,133,0,1,-1,1,0,-1,4.1993265,6.5574627
93951,55,107,15427888,17,107,0,0,-1,1,0,-1,6.5703154,3.8976283
93952,1,53,93952,17,53,1,1,53,2,1,53,6.2080135,3.9486604
93953,3,146,281860,17,146,0,0,-1,1,0,-1,5.7850275,2.588053
93954,1,133,214324,17,133,0,1,-1,1,0,-1,3.2678857,5.9743123
93955,6,133,422800,17,133,0,0,-1,1,0,-1,4.126234,5.970703
93956,1,84,93956,17,84,0,1,84,1,0,84,4.1342196,6.5572486
93957,3,84,281872,17,84,0,0,-1,1,0,-1,3.0123417,5.4355993
93958,1,84,211408,17,84,1,1,-1,2,1,-1,2.7848403,4.652756
93959,11,133,634228,17,133,0,0,-1,1,0,-1,5.175226,2.5441208
93960,1,84,93960,17,84,0,1,84,1,0,84,4.7145386,6.1249623
93961,3,159,3254740,17,159,0,0,-1,1,0,-1,4.0210953,2.6833942
93962,1,84,140944,17,84,0,1,-1,1,0,-1,4.436294,6.2073812
93963,8,53,422836,17,53,0,0,-1,1,0,-1,4.119961,5.9486656
93964,1,84,105712,17,84,1,1,-1,2,1,-1,6.085318,3.9690318
93965,3,84,281896,17,84,0,0,-1,1,0,-1,5.1743655,3.6313746
93966,1,84,317140,17,84,0,1,-1,1,0,-1,3.951761,5.0552497
93967,11,84,951424,17,84,0,0,-1,1,0,-1,5.4549007,5.1358323
93968,1,102,93968,17,102,0,1,102,1,0,102,6.283349,3.1874301
93969,3,84,281908,17,84,0,0,-1,1,0,-1,6.1153736,6.768635
93970,1,53,267604,17,53,1,1,-1,2,1,-1,7.452009,5.192211
93971,6,53,422872,17,53,0,0,-1,1,0,-1,3.6392138,4.9317255
93972,1,102,93972,17,102,0,1,102,1,0,102,6.7364297,3.7397068
93973,3,102,281920,17,102,0,0,-1,1,0,-1,3.9506233,3.142241
93974,1,177,225808,17,177,0,1,-1,1,0,-1,5.2436433,6.4204674
93975,8,177,634336,17,177,0,0,-1,1,0,-1,3.7694867,4.81684
93976,1,102,93976,17,102,1,1,102,2,1,102,6.324486,4.4155035
93977,3,177,602152,17,177,0,0,-1,1,0,-1,2.7448792,4.8793573
93978,1,102,140968,17,102,0,1,-1,1,0,-1,3.9894347,2.919313
93979,88,208,21973336,17,208,0,0,-1,1,0,-1,6.356785,5.638389
93980,1,177,338740,17,177,0,1,-1,1,0,-1,5.276415,6.301233
93981,3,177,338740,17,177,0,0,-1,1,0,-1,3.3009555,3.546603
93982,1,177,475792,17,177,1,1,-1,2,1,-1,7.18105,4.9621634
93983,26,177,1427380,17,177,0,0,-1,1,0,-1,6.250227,3.1086214
93984,1,58,93984,17,58,0,1,58,1,0,58,6.843394,4.5315876
93985,3,146,281956,17,146,0,0,-1,1,0,-1,5.8279843,4.250247
93986,1,58,140980,17,58,0,1,-1,1,0,-1,5.120293,2.9191196
93987,6,58,422944,17,58,0,0,-1,1,0,-1,4.5026727,3.1156106
93988,1,58,118960,17,58,1,1,-1,2,1,-1,3.5324228,4.0756383
93989,3,58,281968,17,58,0,0,-1,1,0,-1,6.8533764,4.780244
93990,1,58,211480,17,58,0,1,-1,1,0,-1,3.9884558,5.276583
93991,13,84,713752,17,84,0,0,-1,1,0,-1,3.9996316,5.09168
93992,1,58,93992,17,58,0,1,58,1,0,58,5.884176,3.494713
93993,3,84,1070656,17,84,0,0,-1,1,0,-1,5.0140266,6.075792
93994,1,58,140992,17,58,1,1,-1,2,1,-1,6.984419,4.000124
93995,8,58,422980,17,58,0,0,-1,1,0,-1,6.1028976,5.9141974
93996,1,146,105748,17,146,0,1,-1,1,0,-1,3.0016837,3.7508092
93997,3,146,281992,17,146,0,0,-1,1,0,-1,5.371472,6.509032
93998,1,146,317248,17,146,0,1,-1,1,0,-1,3.2354894,4.204066
93999,16,58,951748,17,58,0,0,-1,1,0,-1,5.7669396,2.9169462
94000,1,58,94000,17,58,1,1,58,2,1,58,4.964397,5.1158223
94001,3,146,282004,17,146,0,0,-1,1,0,-1,4.2417006,5.931751
94002,1,146,158632,17,146,0,1,-1,1,0,-1,6.8882914,6.0031786
94003,6,146,423016,17,146,0,0,-1,1,0,-1,6.610909,5.370879
94004,1,58,94004,17,58,0,1,58,1,0,58,6.1081667,6.0734158
94005,3,58,282016,17,58,0,0,-1,1,0,-1,5.75647,4.070564
94006,1,84,535408,17,84,1,1,-1,2,1,-1,4.574044,6.2427034
94007,8,84,634552,17,84,0,0,-1,1,0,-1,5.293868,6.9123616
94008,1,58,133864,17,58,0,1,-1,1,0,-1,4.983666,2.9297025
94009,3,58,317284,17,58,0,0,-1,1,0,-1,4.8907714,3.1652136
94010,1,58,141016,17,58,0,1,-1,1,0,-1,6.6838055,5.1174893
94011,11,58,475936,17,58,0,0,-1,1,0,-1,6.6039996,4.2758527
94012,1,58,237976,17,58,1,1,-1,2,1,-1,5.694746,3.9447265
94013,3,58,282040,17,58,0,0,-1,1,0,-1,4.4618506,5.86235
94014,1,84,803176,17,84,0,1,-1,1,0,-1,4.6791244,7.0263352
94015,21,84,2141800,17,84,0,0,-1,1,0,-1,6.5879483,4.3500576
94016,1,53,94016,17,53,0,1,53,1,0,53,4.2535257,5.146525
94017,3,58,282052,17,58,0,0,-1,1,0,-1,3.6661232,6.563829
94018,1,146,141028,17,146,1,1,-1,2,1,-1,5.1788363,5.1808267
94019,6,146,423088,17,146,0,0,-1,1,0,-1,5.209526,7.390125
94020,1,58,94020,17,58,0,1,58,1,0,58,5.7923784,3.9172184
94021,3,58,282064,17,58,0,0,-1,1,0,-1,3.3107555,6.288862
94022,1,58,211552,17,58,0,1,-1,1,0,-1,6.7774477,3.6833732
94023,19,133,2171284,17,133,0,0,-1,1,0,-1,6.017511,4.871124
94024,1,58,100420,17,58,1,1,-1,2,1,-1,4.6529336,4.2171164
94025,3,177,476008,17,177,0,0,-1,1,0,-1,5.612801,6.8509502
94026,1,58,141040,17,58,0,1,-1,1,0,-1,6.571402,4.6828103
94027,8,58,423124,17,58,0,0,-1,1,0,-1,2.9559634,6.122395
94028,1,58,105784,17,58,0,1,-1,1,0,-1,5.262323,5.0637093
94029,3,58,282088,17,58,0,0,-1,1,0,-1,6.267553,4.0959954
94030,1,252,50143264,17,252,1,1,-1,2,1,-1,3.481391,3.0073106
94031,13,252,50143264,17,252,0,0,-1,1,0,-1,3.5930095,5.6349998
94032,1,53,94032,17,53,0,1,53,1,0,53,2.7418096,4.6797357
94033,3,58,282100,17,58,0,0,-1,1,0,-1,7.210685,5.217476
94034,1,159,1355668,17,159,0,1,-1,1,0,-1,4.760642,3.032891
94035,6,159,1355668,17,159,0,0,-1,1,0,-1,4.1845226,5.455215
94036,1,53,94036,17,53,1,1,53,2,1,53,5.83498,6.6596055
94037,3,53,282112,17,53,0,0,-1,1,0,-1,5.2248554,3.3682165
94038,1,84,211588,17,84,0,1,-1,1,0,-1,5.6930447,2.7815983
94039,8,84,634768,17,84,0,0,-1,1,0,-1,6.516745,5.106165
94040,1,159,225988,17,159,0,1,-1,1,0,-1,4.7000318,4.8008666
94041,3,58,317392,17,58,0,0,-1,1,0,-1,6.8892,6.0692253
94042,1,159,225988,17,159,1,1,-1,2,1,-1,4.8252673,6.158596
94043,26,58,1355776,17,58,0,0,-1,1,0,-1,4.867406,4.695709
94044,1,159,225988,17,159,0,1,-1,1,0,-1,4.2227097,4.767024
94045,3,159,282136,17,159,0,0,-1,1,0,-1,3.9481127,5.7893195
94046,1,58,476116,17,58,0,1,-1,1,0,-1,6.679318,4.763949
94047,13,58,1428352,17,58,0,0,-1,1,0,-1,5.3317895,4.2270365
94048,1,84,94048,17,84,1,1,84,2,1,84,4.190886,3.972896
94049,3,133,572020,17,133,0,0,-1,1,0,-1,4.203107,2.8747058
94050,1,102,141076,17,102,0,1,-1,1,0,-1,7.337274,5.3852034
94051,6,102,423232,17,102,0,0,-1,1,0,-1,6.1152234,6.4987288
94052,1,102,94052,17,102,0,1,102,1,0,102,3.1734025,5.519926
94053,3,102,282160,17,102,0,0,-1,1,0,-1,4.3181252,5.0481734
94054,1,102,211624,17,102,1,1,-1,2,1,-1,4.2017064,3.703418
94055,60,146,52126900,17,146,0,0,-1,1,0,-1,5.984822,3.4099655
94056,1,84,94056,17,84,0,1,84,1,0,84,5.180775,4.6807675
94057,3,128,714256,17,128,0,0,-1,1,0,-1,5.814604,6.6546288
94058,1,84,141088,17,84,0,1,-1,1,0,-1,5.3334327,4.3354053
94059,8,58,423268,17,58,0,0,-1,1,0,-1,6.428119,6.1766877
94060,1,58,178576,17,58,1,1,-1,2,1,-1,5.0850625,5.5075984
94061,3,58,282184,17,58,0,0,-1,1,0,-1,6.873318,3.7600462
94062,1,58,317464,17,58,0,1,-1,1,0,-1,4.9321218,4.7084937
94063,26,159,1071448,17,159,0,0,-1,1,0,-1,5.5705895,5.2452993
94064,1,84,94064,17,84,0,1,84,1,0,84,4.289976,5.5124507
94065,3,84,282196,17,84,0,0,-1,1,0,-1,4.6027617,3.3811033
94066,1,146,158740,17,146,1,1,-1,2,1,-1,5.409616,4.4866085
94067,6,146,423304,17,146,0,0,-1,1,0,-1,7.4171524,5.588628
94068,1,84,94068,17,84,0,1,84,1,0,84,5.914827,6.817892
94069,3,84,282208,17,84,0,0,-1,1,0,-1,5.5790114,6.428713
94070,1,146,238120,17,146,0,1,-1,1,0,-1,3.135089,4.94722
94071,8,146,634984,17,146,0,0,-1,1,0,-1,4.2396073,5.356106
94072,1,84,200932,17,84,1,1,-1,2,1,-1,4.066423,3.1643965
94073,3,84,803680,17,84,0,0,-1,1,0,-1,7.188869,3.7601464
94074,1,84,200932,17,84,0,1,-1,1,0,-1,3.0665247,4.1638613
94075,13,84,476260,17,84,0,0,-1,1,0,-1,5.8282433,5.6103616
94076,1,84,357208,17,84,0,1,-1,1,0,-1,3.8648112,4.318636
94077,3,84,357208,17,84,0,0,-1,1,0,-1,5.1486206,6.468854
94078,1,58,1205584,17,58,1,1,-1,2,1,-1,4.5060844,7.1056767
94079,21,58,3214888,17,58,0,0,-1,1,0,-1,5.183409,6.1370206
94080,1,53,94080,17,53,0,1,53,1,0,53,7.470907,4.258681
94081,3,128,282244,17,128,0,0,-1,1,0,-1,6.309176,5.3695827
94082,1,84,141124,17,84,0,1,-1,1,0,-1,4.859842,3.6443353
94083,6,84,423376,17,84,0,0,-1,1,0,-1,7.3789997,5.204753
94084,1,146,133972,17,146,1,1,-1,2,1,-1,3.7881782,4.282623
94085,3,146,282256,17,146,0,0,-1,1,0,-1,5.4662876,4.0310297
94086,1,146,211696,17,146,0,1,-1,1,0,-1,7.4540925,5.2280655
94087,11,84,635092,17,84,0,0,-1,1,0,-1,4.0137706,6.222277
94088,1,53,94088,17,53,0,1,53,1,0,53,5.305617,4.6376204
94089,3,177,535876,17,177,0,0,-1,1,0,-1,5.5890527,4.2317095
94090,1,53,141136,17,53,1,1,-1,2,1,-1,6.093117,4.4005456
94091,8,146,423412,17,146,0,0,-1,1,0,-1,6.151954,5.0796223
94092,1,53,105856,17,53,0,1,-1,1,0,-1,4.399409,4.4114084
94093,3,53,282280,17,53,0,0,-1,1,0,-1,4.9353013,6.696943
94094,1,128,317572,17,128,0,1,-1,1,0,-1,4.5771766,2.595009
94095,11,128,952720,17,128,0,0,-1,1,0,-1,6.4045396,4.847524
94096,1,53,94096,17,53,1,1,53,2,1,53,6.97794,5.0061736
94097,3,58,282292,17,58,0,0,-1,1,0,-1,4.869577,5.240802
94098,1,58,238192,17,58,0,1,-1,1,0,-1,6.2663445,6.11066
94099,6,58,423448,17,58,0,0,-1,1,0,-1,3.8265364,4.034854
94100,1,53,94100,17,53,0,1,53,1,0,53,4.9536214,2.5214822
94101,3,53,282304,17,53,0,0,-1,1,0,-1,4.322047,7.1978054
94102,1,53,211732,17,53,1,1,-1,2,1,-1,5.4281874,4.429618
94103,8,53,635200,17,53,0,0,-1,1,0,-1,5.060704,4.170596
94104,1,53,94104,17,53,0,1,53,1,0,53,3.9945226,5.843099
94105,3,53,317608,17,53,0,0,-1,1,0,-1,4.345129,2.6103628
94106,1,53,141160,17,53,0,1,-1,1,0,-1,7.4541416,4.7551026
94107,16,84,1071952,17,84,0,0,-1,1,0,-1,3.3208175,4.921241
94108,1,84,268000,17,84,1,1,-1,2,1,-1,3.3497844,4.7721357
94109,3,84,282328,17,84,0,0,-1,1,0,-1,4.1549764,6.4474483
94110,1,84,476440,17,84,0,1,-1,1,0,-1,2.8435934,5.77588
94111,44,115,1607992,17,115,0,0,-1,1,0,-1,3.4239333,3.4635792
94112,1,53,94112,17,53,0,1,53,1,0,53,6.776915,4.476453
94113,3,84,282340,17,84,0,0,-1,1,0,-1,5.637754,4.359961
94114,1,53,141172,17,53,1,1,-1,2,1,-1,5.128575,3.9046113
94115,6,53,423520,17,53,0,0,-1,1,0,-1,2.7429929,4.351166
94116,1,283,11003416,17,283,0,1,-1,1,0,-1,5.666507,5.014936
94117,3,283,11003416,17,283,0,0,-1,1,0,-1,4.9937296,5.895092
94118,1,283,11003416,17,283,0,1,-1,1,0,-1,6.1425986,3.0130115
94119,47,146,1448980,17,146,0,0,-1,1,0,-1,4.653929,3.8490171
94120,1,53,94120,17,53,1,1,53,2,1,53,4.808217,5.008832
94121,3,146,2035348,17,146,0,0,-1,1,0,-1,4.1578784,3.8769028
94122,1,53,141184,17,53,0,1,-1,1,0,-1,5.419035,5.90594
94123,8,84,423556,17,84,0,0,-1,1,0,-1,3.4040332,4.3433423
94124,1,146,201040,17,146,0,1,-1,1,0,-1,6.4838257,5.969875
94125,3,146,282376,17,146,0,0,-1,1,0,-1,5.0331225,3.4702623
94126,1,146,317680,17,146,1,1,-1,2,1,-1,3.4450452,5.8959136
94127,13,146,953044,17,146,0,0,-1,1,0,-1,5.031096,6.1904445
94128,1,146,94128,17,146,0,1,146,1,0,146,4.8370566,5.0648317
94129,3,53,282388,17,53,0,0,-1,1,0,-1,4.297622,2.861966
94130,1,53,158848,17,53,0,1,-1,1,0,-1,5.608121,7.1956244
94131,6,53,423592,17,53,0,0,-1,1,0,-1,4.067337,6.481575
94132,1,146,94132,17,146,1,1,146,2,1,146,5.9097843,7.1668086
94133,3,146,282400,17,146,0,0,-1,1,0,-1,2.992536,4.1838617
94134,1,177,357424,17,177,0,1,-1,1,0,-1,5.5462947,4.0467668
94135,8,177,635416,17,177,0,0,-1,1,0,-1,4.863109,2.4714775
94136,1,146,94136,17,146,0,1,146,1,0,146,4.275034,5.196154
94137,3,146,317716,17,146,0,0,-1,1,0,-1,5.6845627,5.8138494
94138,1,146,141208,17,146,1,1,-1,2,1,-1,4.387173,6.63222
94139,11,146,476584,17,146,0,0,-1,1,0,-1,3.561069,6.263733
94140,1,159,644164,17,159,0,1,-1,1,0,-1,3.7995524,6.5145063
94141,3,159,644164,17,159,0,0,-1,1,0,-1,4.97511,5.425541
94142,1,159,714904,17,159,0,1,-1,1,0,-1,5.6133513,4.1485853
94143,34,133,2412808,17,133,0,0,-1,1,0,-1,4.7428164,6.1540647
94144,1,177,190996,17,177,1,1,-1,2,1,-1,6.587273,5.8277087
94145,3,146,282436,17,146,0,0,-1,1,0,-1,5.1581855,5.927435
94146,1,159,815344,17,159,0,1,-1,1,0,-1,3.0111754,4.2507105
94147,6,159,815344,17,159,0,0,-1,1,0,-1,5.261146,6.2032075
94148,1,53,94148,17,53,0,1,53,1,0,53,4.0366507,4.6707063
94149,3,53,282448,17,53,0,0,-1,1,0,-1,6.0462184,4.5271564
94150,1,53,211840,17,53,1,1,-1,2,1,-1,6.688805,5.2459297
94151,13,133,2290516,17,133,0,0,-1,1,0,-1,4.5779085,5.2555466
94152,1,128,94152,17,128,0,1,128,1,0,128,6.1434646,5.5238094
94153,3,128,476656,17,128,0,0,-1,1,0,-1,6.2339287,5.8837223
94154,1,128,141232,17,128,0,1,-1,1,0,-1,2.6371124,5.458127
94155,8,53,423700,17,53,0,0,-1,1,0,-1,3.4732635,5.353051
94156,1,128,105928,17,128,1,1,-1,2,1,-1,4.310239,6.2812176
94157,3,128,282472,17,128,0,0,-1,1,0,-1,6.8619013,6.091821
94158,1,177,536272,17,177,0,1,-1,1,0,-1,5.707903,5.291029
94159,16,177,953368,17,177,0,0,-1,1,0,-1,6.303671,4.9133205
94160,1,177,190996,17,177,0,1,-1,1,0,-1,4.308797,4.345467
94161,3,128,282484,17,128,0,0,-1,1,0,-1,6.505662,4.2169824
94162,1,252,2480056,17,252,1,1,-1,2,1,-1,6.3342204,3.1318038
94163,6,252,2480056,17,252,0,0,-1,1,0,-1,6.1911025,4.190811
94164,1,177,190996,17,177,0,1,-1,1,0,-1,4.172511,7.0253873
94165,3,177,282496,17,177,0,0,-1,1,0,-1,6.7508373,5.195992
94166,1,128,402244,17,128,0,1,-1,1,0,-1,5.4867334,3.3700566
94167,8,128,635632,17,128,0,0,-1,1,0,-1,4.0505395,2.9570284
94168,1,128,94168,17,128,1,1,128,2,1,128,5.5487394,3.910515
94169,3,53,317824,17,53,0,0,-1,1,0,-1,5.3698764,7.089485
94170,1,128,141256,17,128,0,1,-1,1,0,-1,3.392658,4.3478146
94171,13,146,715120,17,146,0,0,-1,1,0,-1,4.518609,5.1569057
94172,1,128,158920,17,128,0,1,-1,1,0,-1,4.018127,4.548576
94173,3,128,282520,17,128,0,0,-1,1,0,-1,5.6629333,6.627564
94174,1,84,804544,17,84,1,1,-1,2,1,-1,4.1930566,3.8417513
94175,19,84,1430296,17,84,0,0,-1,1,0,-1,3.297973,4.218806
94176,1,177,190996,17,177,0,1,-1,1,0,-1,3.62428,3.6376626
94177,3,133,1357720,17,133,0,0,-1,1,0,-1,4.382031,2.7260451
94178,1,177,190996,17,177,0,1,-1,1,0,-1,4.478038,6.136627
94179,6,177,423808,17,177,0,0,-1,1,0,-1,3.3681476,6.2861195
94180,1,133,305908,17,133,1,1,-1,2,1,-1,3.7587786,5.131446
94181,3,133,305908,17,133,0,0,-1,1,0,-1,5.407801,7.165647
94182,1,133,305908,17,133,0,1,-1,1,0,-1,5.6944175,6.9885154
94183,16,252,62710036,17,252,0,0,-1,1,0,-1,4.6081867,5.5676265
94184,1,177,190996,17,177,0,1,-1,1,0,-1,6.3721128,4.6036844
94185,3,146,1206952,17,146,0,0,-1,1,0,-1,3.4824457,3.2482522
94186,1,177,190996,17,177,1,1,-1,2,1,-1,3.2897296,4.7061524
94187,8,177,905236,17,177,0,0,-1,1,0,-1,4.2468467,3.955683
94188,1,58,134116,17,58,0,1,-1,1,0,-1,4.495245,6.012343
94189,3,58,282568,17,58,0,0,-1,1,0,-1,5.6117845,7.1494374
94190,1,58,317896,17,58,0,1,-1,1,0,-1,3.2747881,4.2413588
94191,21,177,1609360,17,177,0,0,-1,1,0,-1,6.2535443,2.9546611
94192,1,128,381976,17,128,1,1,-1,2,1,-1,6.0690823,3.886965
94193,3,177,282580,17,177,0,0,-1,1,0,-1,5.7327337,7.030538
94194,1,128,201184,17,128,0,1,-1,1,0,-1,3.2921638,6.3084893
94195,6,128,423880,17,128,0,0,-1,1,0,-1,7.1420436,4.4018316
94196,1,128,381976,17,128,0,1,-1,1,0,-1,6.5506024,6.0276113
94197,3,128,381976,17,128,0,0,-1,1,0,-1,3.4400344,5.2901998
94198,1,177,452680,17,177,1,1,-1,2,1,-1,3.3045874,3.4526494
94199,8,177,635848,17,177,0,0,-1,1,0,-1,5.080194,4.8159013
94200,1,128,905416,17,128,0,1,-1,1,0,-1,4.445633,6.141512
94201,3,128,402388,17,128,0,0,-1,1,0,-1,6.975858,4.7686887
94202,1,128,905416,17,128,0,1,-1,1,0,-1,6.865899,5.3667855
94203,21,128,603592,17,128,0,0,-1,1,0,-1,4.5898376,5.474873
94204,1,128,4583680,17,128,1,1,-1,2,1,-1,3.762737,3.455092
94205,3,128,4583680,17,128,0,0,-1,1,0,-1,5.541565,3.2146435
94206,1,128,8148760,17,128,0,1,-1,1,0,-1,2.9405172,5.9354544
94207,117,239,78316468,17,239,0,0,-1,1,0,-1,7.48559,4.73506
94208,1,27,94208,17,27,0,1,27,1,0,27,5.507341,6.8957915
94209,3,53,282628,17,53,0,0,-1,1,0,-1,4.871152,6.372101
94210,1,58,141316,17,58,1,1,-1,2,1,-1,5.1193824,4.362534
94211,6,58,423952,17,58,0,0,-1,1,0,-1,5.9113317,5.34086
94212,1,84,94212,17,84,0,1,84,1,0,84,4.3363853,4.316296
94213,3,84,282640,17,84,0,0,-1,1,0,-1,3.9843435,3.6720238
94214,1,84,211984,17,84,0,1,-1,1,0,-1,4.615588,4.2013407
94215,11,58,635956,17,58,0,0,-1,1,0,-1,3.9431713,4.5647054
94216,1,84,94216,17,84,1,1,84,2,1,84,4.5343733,5.457487
94217,3,58,476980,17,58,0,0,-1,1,0,-1,6.3853755,4.5840187
94218,1,84,141328,17,84,0,1,-1,1,0,-1,5.1303444,3.1163132
94219,8,84,423988,17,84,0,0,-1,1,0,-1,5.8679447,4.2125864
94220,1,84,106000,17,84,0,1,-1,1,0,-1,5.277611,5.230036
94221,3,84,282664,17,84,0,0,-1,1,0,-1,3.132012,6.7487373
94222,1,84,318004,17,84,1,1,-1,2,1,-1,4.981909,4.2556643
94223,11,84,954016,17,84,0,0,-1,1,0,-1,6.2080317,5.7450933
94224,1,102,94224,17,102,0,1,102,1,0,102,6.9513674,4.973866
94225,3,84,282676,17,84,0,0,-1,1,0,-1,4.6020107,2.873485
94226,1,84,238516,17,84,0,1,-1,1,0,-1,3.3310182,5.830577
94227,6,84,424024,17,84,0,0,-1,1,0,-1,3.522131,5.299596
94228,1,102,94228,17,102,1,1,102,2,1,102,4.763915,4.4952507
94229,3,102,282688,17,102,0,0,-1,1,0,-1,3.3597622,4.5242796
94230,1,84,212020,17,84,0,1,-1,1,0,-1,3.5976348,6.110626
94231,8,84,636064,17,84,0,0,-1,1,0,-1,6.7479997,4.2868185
94232,1,102,94232,17,102,0,1,102,1,0,102,5.2341266,7.1325045
94233,3,84,318040,17,84,0,0,-1,1,0,-1,5.0673594,3.3960474
94234,1,102,141352,17,102,1,1,-1,2,1,-1,6.3447943,5.7028537
94235,34,133,1610116,17,133,0,0,-1,1,0,-1,4.89819,7.5860066
94236,1,84,159028,17,84,0,1,-1,1,0,-1,4.466394,4.441555
94237,3,84,282712,17,84,0,0,-1,1,0,-1,6.141587,6.374679
94238,1,84,477088,17,84,0,1,-1,1,0,-1,4.7811446,3.3734915
94239,24,84,1431268,17,84,0,0,-1,1,0,-1,6.184578,3.8038607
94240,1,84,94240,17,84,1,1,84,2,1,84,3.6460857,6.2047443
94241,3,177,282724,17,177,0,0,-1,1,0,-1,5.6167374,7.3138127
94242,1,102,141364,17,102,0,1,-1,1,0,-1,6.2940025,6.9539595
94243,6,102,424096,17,102,0,0,-1,1,0,-1,3.3210387,5.618458
94244,1,84,119284,17,84,0,1,-1,1,0,-1,6.5567484,5.1256576
94245,3,84,282736,17,84,0,0,-1,1,0,-1,3.069868,5.5585647
94246,1,84,212056,17,84,1,1,-1,2,1,-1,6.8207903,6.257216
94247,13,177,715696,17,177,0,0,-1,1,0,-1,6.7419267,2.9130635
94248,1,84,94248,17,84,0,1,84,1,0,84,4.3718586,5.4530563
94249,3,133,2038120,17,133,0,0,-1,1,0,-1,3.947744,7.1719627
94250,1,84,141376,17,84,0,1,-1,1,0,-1,4.255744,3.2684367
94251,8,84,424132,17,84,0,0,-1,1,0,-1,4.8238354,3.0040996
94252,1,102,106036,17,102,1,1,-1,2,1,-1,4.9002056,6.676305
94253,3,102,282760,17,102,0,0,-1,1,0,-1,5.6999373,4.772713
94254,1,102,318112,17,102,0,1,-1,1,0,-1,3.608012,6.7620716
94255,50,177,2902120,17,177,0,0,-1,1,0,-1,6.6728473,5.004766
94256,1,84,94256,17,84,0,1,84,1,0,84,3.108874,4.6381063
94257,3,283,497176,17,283,0,0,-1,1,0,-1,5.972743,6.9081903
94258,1,283,497176,17,283,1,1,-1,2,1,-1,5.7830153,7.189847
94259,6,283,497176,17,283,0,0,-1,1,0,-1,5.8408213,3.776149
94260,1,84,94260,17,84,0,1,84,1,0,84,6.7379303,5.206088
94261,3,84,282784,17,84,0,0,-1,1,0,-1,6.655384,6.698919
94262,1,221,2942080,17,221,0,1,-1,1,0,-1,3.3285308,3.660836
94263,8,221,2942080,17,221,0,0,-1,1,0,-1,6.9382863,4.6788325
94264,1,84,94264,17,84,1,1,84,2,1,84,4.158232,5.6399913
94265,3,84,318148,17,84,0,0,-1,1,0,-1,5.287395,5.0307903
94266,1,84,141400,17,84,0,1,-1,1,0,-1,5.3868017,3.1061406
94267,11,84,477232,17,84,0,0,-1,1,0,-1,4.6922936,4.6092463
