component_id,component_type,size,edges,root_present
1762,strong,1,0,False
1763,strong,1,0,False
1764,strong,1,0,False
1765,strong,1,0,False
1766,strong,1,0,False
1767,strong,1,0,False
1768,strong,1,0,False
1769,strong,1,0,False
1770,strong,1,0,False
1771,strong,1,0,False
1772,strong,1,0,False
1773,strong,1,0,False
1774,strong,1,0,False
1775,strong,1,0,False
1776,strong,1,0,False
1777,strong,1,0,False
1778,strong,1,0,False
1779,strong,1,0,False
1780,strong,1,0,False
1781,strong,1,0,False
1782,strong,1,0,False
1783,strong,1,0,False
1784,strong,1,0,False
1785,strong,1,0,False
1786,strong,1,0,False
1787,strong,1,0,False
1788,strong,1,0,False
1789,strong,1,0,False
1790,strong,1,0,False
1791,strong,1,0,False
1792,strong,1,0,False
1793,strong,1,0,False
1794,strong,1,0,False
1795,strong,1,0,False
1796,strong,1,0,False
1797,strong,1,0,False
1798,strong,1,0,False
1799,strong,1,0,False
1800,strong,1,0,False
1801,strong,1,0,False
1802,strong,1,0,False
1803,strong,1,0,False
1804,strong,1,0,False
1805,strong,1,0,False
1806,strong,1,0,False
1807,strong,1,0,False
1808,strong,1,0,False
1809,strong,1,0,False
1810,strong,1,0,False
1811,strong,1,0,False
1812,strong,1,0,False
1813,strong,1,0,False
1814,strong,1,0,False
1815,strong,1,0,False
1816,strong,1,0,False
1817,strong,1,0,False
1818,strong,1,0,False
1819,strong,1,0,False
1820,strong,1,0,False
1821,strong,1,0,False
1822,strong,1,0,False
1823,strong,1,0,False
1824,strong,1,0,False
1825,strong,1,0,False
1826,strong,1,0,False
1827,strong,1,0,False
1828,strong,1,0,False
1829,strong,1,0,False
1830,strong,1,0,False
1831,strong,1,0,False
1832,strong,1,0,False
1833,strong,1,0,False
1834,strong,1,0,False
1835,strong,1,0,False
1836,strong,1,0,False
1837,strong,1,0,False
1838,strong,1,0,False
1839,strong,1,0,False
1840,strong,1,0,False
1841,strong,1,0,False
1842,strong,1,0,False
1843,strong,1,0,False
1844,strong,1,0,False
1845,strong,1,0,False
1846,strong,1,0,False
1847,strong,1,0,False
1848,strong,1,0,False
1849,strong,1,0,False
1850,strong,1,0,False
1851,strong,1,0,False
1852,strong,1,0,False
1853,strong,1,0,False
1854,strong,1,0,False
1855,strong,1,0,False
1856,strong,1,0,False
1857,strong,1,0,False
1858,strong,1,0,False
1859,strong,1,0,False
1860,strong,1,0,False
1861,strong,1,0,False
1862,strong,1,0,False
1863,strong,1,0,False
1864,strong,1,0,False
1865,strong,1,0,False
1866,strong,1,0,False
1867,strong,1,0,False
1868,strong,1,0,False
1869,strong,1,0,False
1870,strong,1,0,False
1871,strong,1,0,False
1872,strong,1,0,False
1873,strong,1,0,False
1874,strong,1,0,False
1875,strong,1,0,False
1876,strong,1,0,False
1877,strong,1,0,False
1878,strong,1,0,False
1879,strong,1,0,False
1880,strong,1,0,False
1881,strong,1,0,False
1882,strong,1,0,False
1883,strong,1,0,False
1884,strong,1,0,False
1885,strong,1,0,False
1886,strong,1,0,False
1887,strong,1,0,False
1888,strong,1,0,False
1889,strong,1,0,False
1890,strong,1,0,False
1891,strong,1,0,False
1892,strong,1,0,False
1893,strong,1,0,False
1894,strong,1,0,False
1895,strong,1,0,False
1896,strong,1,0,False
1897,strong,1,0,False
1898,strong,1,0,False
1899,strong,1,0,False
1900,strong,1,0,False
1901,strong,1,0,False
1902,strong,1,0,False
1903,strong,1,0,False
1904,strong,1,0,False
1905,strong,1,0,False
1906,strong,1,0,False
1907,strong,1,0,False
1908,strong,1,0,False
1909,strong,1,0,False
1910,strong,1,0,False
1911,strong,1,0,False
1912,strong,1,0,False
1913,strong,1,0,False
1914,strong,1,0,False
1915,strong,1,0,False
1916,strong,1,0,False
1917,strong,1,0,False
1918,strong,1,0,False
1919,strong,1,0,False
1920,strong,1,0,False
1921,strong,1,0,False
1922,strong,1,0,False
1923,strong,1,0,False
1924,strong,1,0,False
1925,strong,1,0,False
1926,strong,1,0,False
1927,strong,1,0,False
1928,strong,1,0,False
1929,strong,1,0,False
1930,strong,1,0,False
1931,strong,1,0,False
1932,strong,1,0,False
1933,strong,1,0,False
1934,strong,1,0,False
1935,strong,1,0,False
1936,strong,1,0,False
1937,strong,1,0,False
1938,strong,1,0,False
1939,strong,1,0,False
1940,strong,1,0,False
1941,strong,1,0,False
1942,strong,1,0,False
1943,strong,1,0,False
1944,strong,1,0,False
1945,strong,1,0,False
1946,strong,1,0,False
1947,strong,1,0,False
1948,strong,1,0,False
1949,strong,1,0,False
1950,strong,1,0,False
1951,strong,1,0,False
1952,strong,1,0,False
1953,strong,1,0,False
1954,strong,1,0,False
1955,strong,1,0,False
1956,strong,1,0,False
1957,strong,1,0,False
1958,strong,1,0,False
1959,strong,1,0,False
1960,strong,1,0,False
1961,strong,1,0,False
1962,strong,1,0,False
1963,strong,1,0,False
1964,strong,1,0,False
1965,strong,1,0,False
1966,strong,1,0,False
1967,strong,1,0,False
1968,strong,1,0,False
1969,strong,1,0,False
1970,strong,1,0,False
1971,strong,1,0,False
1972,strong,1,0,False
1973,strong,1,0,False
1974,strong,1,0,False
1975,strong,1,0,False
1976,strong,1,0,False
1977,strong,1,0,False
1978,strong,1,0,False
1979,strong,1,0,False
1980,strong,1,0,False
1981,strong,1,0,False
1982,strong,1,0,False
1983,strong,1,0,False
1984,strong,1,0,False
1985,strong,1,0,False
1986,strong,1,0,False
1987,strong,1,0,False
1988,strong,1,0,False
1989,strong,1,0,False
1990,strong,1,0,False
1991,strong,1,0,False
1992,strong,1,0,False
1993,strong,1,0,False
1994,strong,1,0,False
1995,strong,1,0,False
1996,strong,1,0,False
1997,strong,1,0,False
1998,strong,1,0,False
1999,strong,1,0,False
2000,strong,1,0,False
2001,strong,1,0,False
2002,strong,1,0,False
2003,strong,1,0,False
2004,strong,1,0,False
2005,strong,1,0,False
2006,strong,1,0,False
2007,strong,1,0,False
2008,strong,1,0,False
2009,strong,1,0,False
2010,strong,1,0,False
2011,strong,1,0,False
2012,strong,1,0,False
2013,strong,1,0,False
2014,strong,1,0,False
2015,strong,1,0,False
2016,strong,1,0,False
2017,strong,1,0,False
2018,strong,1,0,False
2019,strong,1,0,False
2020,strong,1,0,False
2021,strong,1,0,False
2022,strong,1,0,False
2023,strong,1,0,False
2024,strong,1,0,False
2025,strong,1,0,False
2026,strong,1,0,False
2027,strong,1,0,False
2028,strong,1,0,False
2029,strong,1,0,False
2030,strong,1,0,False
2031,strong,1,0,False
2032,strong,1,0,False
2033,strong,1,0,False
2034,strong,1,0,False
2035,strong,1,0,False
2036,strong,1,0,False
2037,strong,1,0,False
2038,strong,1,0,False
2039,strong,1,0,False
2040,strong,1,0,False
2041,strong,1,0,False
2042,strong,1,0,False
2043,strong,1,0,False
2044,strong,1,0,False
2045,strong,1,0,False
2046,strong,1,0,False
2047,strong,1,0,False
2048,strong,1,0,False
2049,strong,1,0,False
2050,strong,1,0,False
2051,strong,1,0,False
2052,strong,1,0,False
2053,strong,1,0,False
2054,strong,1,0,False
2055,strong,1,0,False
2056,strong,1,0,False
2057,strong,1,0,False
2058,strong,1,0,False
2059,strong,1,0,False
2060,strong,1,0,False
2061,strong,1,0,False
2062,strong,1,0,False
2063,strong,1,0,False
2064,strong,1,0,False
2065,strong,1,0,False
2066,strong,1,0,False
2067,strong,1,0,False
2068,strong,1,0,False
2069,strong,1,0,False
2070,strong,1,0,False
2071,strong,1,0,False
2072,strong,1,0,False
2073,strong,1,0,False
2074,strong,1,0,False
2075,strong,1,0,False
2076,strong,1,0,False
2077,strong,1,0,False
2078,strong,1,0,False
2079,strong,1,0,False
2080,strong,1,0,False
2081,strong,1,0,False
2082,strong,1,0,False
2083,strong,1,0,False
2084,strong,1,0,False
2085,strong,1,0,False
2086,strong,1,0,False
2087,strong,1,0,False
2088,strong,1,0,False
2089,strong,1,0,False
2090,strong,1,0,False
2091,strong,1,0,False
2092,strong,1,0,False
2093,strong,1,0,False
2094,strong,1,0,False
2095,strong,1,0,False
2096,strong,1,0,False
2097,strong,1,0,False
2098,strong,1,0,False
2099,strong,1,0,False
2100,strong,1,0,False
2101,strong,1,0,False
2102,strong,1,0,False
2103,strong,1,0,False
2104,strong,1,0,False
2105,strong,1,0,False
2106,strong,1,0,False
2107,strong,1,0,False
2108,strong,1,0,False
2109,strong,1,0,False
2110,strong,1,0,False
2111,strong,1,0,False
2112,strong,1,0,False
2113,strong,1,0,False
2114,strong,1,0,False
2115,strong,1,0,False
2116,strong,1,0,False
2117,strong,1,0,False
2118,strong,1,0,False
2119,strong,1,0,False
2120,strong,1,0,False
2121,strong,1,0,False
2122,strong,1,0,False
2123,strong,1,0,False
2124,strong,1,0,False
2125,strong,1,0,False
2126,strong,1,0,False
2127,strong,1,0,False
2128,strong,1,0,False
2129,strong,1,0,False
2130,strong,1,0,False
2131,strong,1,0,False
2132,strong,1,0,False
2133,strong,1,0,False
2134,strong,1,0,False
2135,strong,1,0,False
2136,strong,1,0,False
2137,strong,1,0,False
2138,strong,1,0,False
2139,strong,1,0,False
2140,strong,1,0,False
2141,strong,1,0,False
2142,strong,1,0,False
2143,strong,1,0,False
2144,strong,1,0,False
2145,strong,1,0,False
2146,strong,1,0,False
2147,strong,1,0,False
2148,strong,1,0,False
2149,strong,1,0,False
2150,strong,1,0,False
2151,strong,1,0,False
2152,strong,1,0,False
2153,strong,1,0,False
2154,strong,1,0,False
2155,strong,1,0,False
2156,strong,1,0,False
2157,strong,1,0,False
2158,strong,1,0,False
2159,strong,1,0,False
2160,strong,1,0,False
2161,strong,1,0,False
2162,strong,1,0,False
2163,strong,1,0,False
2164,strong,1,0,False
2165,strong,1,0,False
2166,strong,1,0,False
2167,strong,1,0,False
2168,strong,1,0,False
2169,strong,1,0,False
2170,strong,1,0,False
2171,strong,1,0,False
2172,strong,1,0,False
2173,strong,1,0,False
2174,strong,1,0,False
2175,strong,1,0,False
2176,strong,1,0,False
2177,strong,1,0,False
2178,strong,1,0,False
2179,strong,1,0,False
2180,strong,1,0,False
2181,strong,1,0,False
2182,strong,1,0,False
2183,strong,1,0,False
2184,strong,1,0,False
2185,strong,1,0,False
2186,strong,1,0,False
2187,strong,1,0,False
2188,strong,1,0,False
2189,strong,1,0,False
2190,strong,1,0,False
2191,strong,1,0,False
2192,strong,1,0,False
2193,strong,1,0,False
2194,strong,1,0,False
2195,strong,1,0,False
2196,strong,1,0,False
2197,strong,1,0,False
2198,strong,1,0,False
2199,strong,1,0,False
2200,strong,1,0,False
2201,strong,1,0,False
2202,strong,1,0,False
2203,strong,1,0,False
2204,strong,1,0,False
2205,strong,1,0,False
2206,strong,1,0,False
2207,strong,1,0,False
2208,strong,1,0,False
2209,strong,1,0,False
2210,strong,1,0,False
2211,strong,1,0,False
2212,strong,1,0,False
2213,strong,1,0,False
2214,strong,1,0,False
2215,strong,1,0,False
2216,strong,1,0,False
2217,strong,1,0,False
2218,strong,1,0,False
2219,strong,1,0,False
2220,strong,1,0,False
2221,strong,1,0,False
2222,strong,1,0,False
2223,strong,1,0,False
2224,strong,1,0,False
2225,strong,1,0,False
2226,strong,1,0,False
2227,strong,1,0,False
2228,strong,1,0,False
2229,strong,1,0,False
2230,strong,1,0,False
2231,strong,1,0,False
2232,strong,1,0,False
2233,strong,1,0,False
2234,strong,1,0,False
2235,strong,1,0,False
2236,strong,1,0,False
2237,strong,1,0,False
2238,strong,1,0,False
2239,strong,1,0,False
2240,strong,1,0,False
2241,strong,1,0,False
2242,strong,1,0,False
2243,strong,1,0,False
2244,strong,1,0,False
2245,strong,1,0,False
2246,strong,1,0,False
2247,strong,1,0,False
2248,strong,1,0,False
2249,strong,1,0,False
2250,strong,1,0,False
2251,strong,1,0,False
2252,strong,1,0,False
2253,strong,1,0,False
2254,strong,1,0,False
2255,strong,1,0,False
2256,strong,1,0,False
2257,strong,1,0,False
2258,strong,1,0,False
2259,strong,1,0,False
2260,strong,1,0,False
2261,strong,1,0,False
2262,strong,1,0,False
2263,strong,1,0,False
2264,strong,1,0,False
2265,strong,1,0,False
2266,strong,1,0,False
2267,strong,1,0,False
2268,strong,1,0,False
2269,strong,1,0,False
2270,strong,1,0,False
2271,strong,1,0,False
2272,strong,1,0,False
2273,strong,1,0,False
2274,strong,1,0,False
2275,strong,1,0,False
2276,strong,1,0,False
2277,strong,1,0,False
2278,strong,1,0,False
2279,strong,1,0,False
2280,strong,1,0,False
2281,strong,1,0,False
2282,strong,1,0,False
2283,strong,1,0,False
2284,strong,1,0,False
2285,strong,1,0,False
2286,strong,1,0,False
2287,strong,1,0,False
2288,strong,1,0,False
2289,strong,1,0,False
2290,strong,1,0,False
2291,strong,1,0,False
2292,strong,1,0,False
2293,strong,1,0,False
2294,strong,1,0,False
2295,strong,1,0,False
2296,strong,1,0,False
2297,strong,1,0,False
2298,strong,1,0,False
2299,strong,1,0,False
2300,strong,1,0,False
2301,strong,1,0,False
2302,strong,1,0,False
2303,strong,1,0,False
2304,strong,1,0,False
2305,strong,1,0,False
2306,strong,1,0,False
2307,strong,1,0,False
2308,strong,1,0,False
2309,strong,1,0,False
2310,strong,1,0,False
2311,strong,1,0,False
2312,strong,1,0,False
2313,strong,1,0,False
2314,strong,1,0,False
2315,strong,1,0,False
2316,strong,1,0,False
2317,strong,1,0,False
2318,strong,1,0,False
2319,strong,1,0,False
2320,strong,1,0,False
2321,strong,1,0,False
2322,strong,1,0,False
2323,strong,1,0,False
2324,strong,1,0,False
2325,strong,1,0,False
2326,strong,1,0,False
2327,strong,1,0,False
2328,strong,1,0,False
2329,strong,1,0,False
2330,strong,1,0,False
2331,strong,1,0,False
2332,strong,1,0,False
2333,strong,1,0,False
2334,strong,1,0,False
2335,strong,1,0,False
2336,strong,1,0,False
2337,strong,1,0,False
2338,strong,1,0,False
2339,strong,1,0,False
2340,strong,1,0,False
2341,strong,1,0,False
2342,strong,1,0,False
2343,strong,1,0,False
2344,strong,1,0,False
2345,strong,1,0,False
2346,strong,1,0,False
2347,strong,1,0,False
2348,strong,1,0,False
2349,strong,1,0,False
2350,strong,1,0,False
2351,strong,1,0,False
2352,strong,1,0,False
2353,strong,1,0,False
2354,strong,1,0,False
2355,strong,1,0,False
2356,strong,1,0,False
2357,strong,1,0,False
2358,strong,1,0,False
2359,strong,1,0,False
2360,strong,1,0,False
2361,strong,1,0,False
2362,strong,1,0,False
2363,strong,1,0,False
2364,strong,1,0,False
2365,strong,1,0,False
2366,strong,1,0,False
2367,strong,1,0,False
2368,strong,1,0,False
2369,strong,1,0,False
2370,strong,1,0,False
2371,strong,1,0,False
2372,strong,1,0,False
2373,strong,1,0,False
2374,strong,1,0,False
2375,strong,1,0,False
2376,strong,1,0,False
2377,strong,1,0,False
2378,strong,1,0,False
2379,strong,1,0,False
2380,strong,1,0,False
2381,strong,1,0,False
2382,strong,1,0,False
2383,strong,1,0,False
2384,strong,1,0,False
2385,strong,1,0,False
2386,strong,1,0,False
2387,strong,1,0,False
2388,strong,1,0,False
2389,strong,1,0,False
2390,strong,1,0,False
2391,strong,1,0,False
2392,strong,1,0,False
2393,strong,1,0,False
2394,strong,1,0,False
2395,strong,1,0,False
2396,strong,1,0,False
2397,strong,1,0,False
2398,strong,1,0,False
2399,strong,1,0,False
2400,strong,1,0,False
2401,strong,1,0,False
2402,strong,1,0,False
2403,strong,1,0,False
2404,strong,1,0,False
2405,strong,1,0,False
2406,strong,1,0,False
2407,strong,1,0,False
2408,strong,1,0,False
2409,strong,1,0,False
2410,strong,1,0,False
2411,strong,1,0,False
2412,strong,1,0,False
2413,strong,1,0,False
2414,strong,1,0,False
2415,strong,1,0,False
2416,strong,1,0,False
2417,strong,1,0,False
2418,strong,1,0,False
2419,strong,1,0,False
2420,strong,1,0,False
2421,strong,1,0,False
2422,strong,1,0,False
2423,strong,1,0,False
2424,strong,1,0,False
2425,strong,1,0,False
2426,strong,1,0,False
2427,strong,1,0,False
2428,strong,1,0,False
2429,strong,1,0,False
2430,strong,1,0,False
2431,strong,1,0,False
2432,strong,1,0,False
2433,strong,1,0,False
2434,strong,1,0,False
2435,strong,1,0,False
2436,strong,1,0,False
2437,strong,1,0,False
2438,strong,1,0,False
2439,strong,1,0,False
2440,strong,1,0,False
2441,strong,1,0,False
2442,strong,1,0,False
2443,strong,1,0,False
2444,strong,1,0,False
2445,strong,1,0,False
2446,strong,1,0,False
2447,strong,1,0,False
2448,strong,1,0,False
2449,strong,1,0,False
2450,strong,1,0,False
2451,strong,1,0,False
2452,strong,1,0,False
2453,strong,1,0,False
2454,strong,1,0,False
2455,strong,1,0,False
2456,strong,1,0,False
2457,strong,1,0,False
2458,strong,1,0,False
2459,strong,1,0,False
2460,strong,1,0,False
2461,strong,1,0,False
2462,strong,1,0,False
2463,strong,1,0,False
2464,strong,1,0,False
2465,strong,1,0,False
2466,strong,1,0,False
2467,strong,1,0,False
2468,strong,1,0,False
2469,strong,1,0,False
2470,strong,1,0,False
2471,strong,1,0,False
2472,strong,1,0,False
2473,strong,1,0,False
2474,strong,1,0,False
2475,strong,1,0,False
2476,strong,1,0,False
2477,strong,1,0,False
2478,strong,1,0,False
2479,strong,1,0,False
2480,strong,1,0,False
2481,strong,1,0,False
2482,strong,1,0,False
2483,strong,1,0,False
2484,strong,1,0,False
2485,strong,1,0,False
2486,strong,1,0,False
2487,strong,1,0,False
2488,strong,1,0,False
2489,strong,1,0,False
2490,strong,1,0,False
2491,strong,1,0,False
2492,strong,1,0,False
2493,strong,1,0,False
2494,strong,1,0,False
2495,strong,1,0,False
2496,strong,1,0,False
2497,strong,1,0,False
2498,strong,1,0,False
2499,strong,1,0,False
2500,strong,1,0,False
2501,strong,1,0,False
2502,strong,1,0,False
2503,strong,1,0,False
2504,strong,1,0,False
2505,strong,1,0,False
2506,strong,1,0,False
2507,strong,1,0,False
2508,strong,1,0,False
2509,strong,1,0,False
2510,strong,1,0,False
2511,strong,1,0,False
2512,strong,1,0,False
2513,strong,1,0,False
2514,strong,1,0,False
2515,strong,1,0,False
2516,strong,1,0,False
2517,strong,1,0,False
2518,strong,1,0,False
2519,strong,1,0,False
2520,strong,1,0,False
2521,strong,1,0,False
2522,strong,1,0,False
2523,strong,1,0,False
2524,strong,1,0,False
2525,strong,1,0,False
2526,strong,1,0,False
2527,strong,1,0,False
2528,strong,1,0,False
2529,strong,1,0,False
2530,strong,1,0,False
2531,strong,1,0,False
2532,strong,1,0,False
2533,strong,1,0,False
2534,strong,1,0,False
2535,strong,1,0,False
2536,strong,1,0,False
2537,strong,1,0,False
2538,strong,1,0,False
2539,strong,1,0,False
2540,strong,1,0,False
2541,strong,1,0,False
2542,strong,1,0,False
2543,strong,1,0,False
2544,strong,1,0,False
2545,strong,1,0,False
2546,strong,1,0,False
2547,strong,1,0,False
2548,strong,1,0,False
2549,strong,1,0,False
2550,strong,1,0,False
2551,strong,1,0,False
2552,strong,1,0,False
2553,strong,1,0,False
2554,strong,1,0,False
2555,strong,1,0,False
2556,strong,1,0,False
2557,strong,1,0,False
2558,strong,1,0,False
2559,strong,1,0,False
2560,strong,1,0,False
2561,strong,1,0,False
2562,strong,1,0,False
2563,strong,1,0,False
2564,strong,1,0,False
2565,strong,1,0,False
2566,strong,1,0,False
2567,strong,1,0,False
2568,strong,1,0,False
2569,strong,1,0,False
2570,strong,1,0,False
2571,strong,1,0,False
2572,strong,1,0,False
2573,strong,1,0,False
2574,strong,1,0,False
2575,strong,1,0,False
2576,strong,1,0,False
2577,strong,1,0,False
2578,strong,1,0,False
2579,strong,1,0,False
2580,strong,1,0,False
2581,strong,1,0,False
2582,strong,1,0,False
2583,strong,1,0,False
2584,strong,1,0,False
2585,strong,1,0,False
2586,strong,1,0,False
2587,strong,1,0,False
2588,strong,1,0,False
2589,strong,1,0,False
2590,strong,1,0,False
2591,strong,1,0,False
2592,strong,1,0,False
2593,strong,1,0,False
2594,strong,1,0,False
2595,strong,1,0,False
2596,strong,1,0,False
2597,strong,1,0,False
2598,strong,1,0,False
2599,strong,1,0,False
2600,strong,1,0,False
2601,strong,1,0,False
2602,strong,1,0,False
2603,strong,1,0,False
2604,strong,1,0,False
2605,strong,1,0,False
2606,strong,1,0,False
2607,strong,1,0,False
2608,strong,1,0,False
2609,strong,1,0,False
2610,strong,1,0,False
2611,strong,1,0,False
2612,strong,1,0,False
2613,strong,1,0,False
2614,strong,1,0,False
2615,strong,1,0,False
2616,strong,1,0,False
2617,strong,1,0,False
2618,strong,1,0,False
2619,strong,1,0,False
2620,strong,1,0,False
2621,strong,1,0,False
2622,strong,1,0,False
2623,strong,1,0,False
2624,strong,1,0,False
2625,strong,1,0,False
2626,strong,1,0,False
