node,kmeans_k2,dbscan_eps_0.05_ms_5,hdbscan_mcs30
40306,0,-2,-2
40307,1,-1,-1
40308,0,-2,-2
40309,0,-2,-2
40310,0,-1,-1
40311,1,-2,-2
40312,1,-2,-2
40313,0,-2,-2
40314,0,-2,-2
40315,0,-2,-2
40316,0,-1,-1
40317,0,-2,-2
40318,0,-2,-2
40319,0,-2,-2
40320,1,-2,-2
40321,1,-2,-2
40322,0,-2,-2
40323,1,-2,-2
40324,1,-2,-2
40325,1,-1,-1
40326,0,-2,-2
40327,1,-2,-2
40328,0,-2,-2
40329,1,-2,-2
40330,1,-2,-2
40331,0,-2,-2
40332,0,-2,-2
40333,1,-1,-1
40334,1,-2,-2
40335,1,-2,-2
40336,1,-2,-2
40337,1,-1,-1
40338,0,-2,-2
40339,0,-1,-1
40340,0,-2,-2
40341,0,-1,-1
40342,0,-1,-1
40343,1,-2,-2
40344,0,-2,-2
40345,0,-2,-2
40346,1,-2,-2
40347,0,-2,-2
40348,1,-2,-2
40349,1,-2,-2
40350,1,-1,-1
40351,1,-1,-1
40352,1,-2,-2
40353,1,-2,-2
40354,1,-2,-2
40355,1,-2,-2
40356,0,-2,-2
40357,0,-1,-1
40358,0,-2,-2
40359,1,-1,-1
40360,0,-2,-2
40361,1,-2,-2
40362,0,-2,-2
40363,0,-1,-1
40364,1,-2,-2
40365,0,-2,-2
40366,1,-2,-2
40367,0,-2,-2
40368,1,-2,-2
40369,1,-2,-2
40370,0,-2,-2
40371,1,-2,-2
40372,0,-2,-2
40373,1,-1,-1
40374,1,-1,-1
40375,0,-2,-2
40376,0,-1,-1
40377,1,-2,-2
40378,0,-2,-2
40379,1,-2,-2
40380,0,-1,-1
40381,0,-2,-2
40382,1,-1,-1
40383,0,-2,-2
40384,1,-2,-2
40385,1,-2,-2
40386,0,-1,-1
40387,1,-2,-2
40388,0,-2,-2
40389,1,-2,-2
40390,1,-2,-2
40391,0,-2,-2
40392,0,-2,-2
40393,0,-2,-2
40394,1,-2,-2
40395,1,-2,-2
40396,0,-2,-2
40397,1,-1,-1
40398,0,-2,-2
40399,0,-1,-1
40400,1,-1,-1
40401,1,-2,-2
40402,0,-2,-2
40403,1,-2,-2
40404,1,-2,-2
40405,1,-2,-2
40406,1,-2,-2
40407,0,-2,-2
40408,1,-2,-2
40409,1,-2,-2
40410,0,-1,-1
40411,0,-2,-2
40412,1,-2,-2
40413,1,-2,-2
40414,1,-2,-2
40415,1,-2,-2
40416,0,-2,-2
40417,1,-2,-2
40418,0,-2,-2
40419,1,-2,-2
40420,1,-2,-2
40421,0,-2,-2
40422,0,-1,-1
40423,0,-2,-2
40424,0,-2,-2
40425,1,-2,-2
40426,1,-2,-2
40427,0,-2,-2
40428,0,-2,-2
40429,0,-2,-2
40430,0,-2,-2
40431,1,-1,-1
40432,1,-2,-2
40433,1,-2,-2
40434,0,-1,-1
40435,0,-1,-1
40436,0,-2,-2
40437,0,-2,-2
40438,1,-2,-2
40439,1,-2,-2
40440,0,-1,-1
40441,0,-2,-2
40442,1,-2,-2
40443,0,-2,-2
40444,1,-2,-2
40445,0,-2,-2
40446,0,-2,-2
40447,1,-2,-2
40448,0,-2,-2
40449,0,-2,-2
40450,0,-2,-2
40451,0,-2,-2
40452,0,-2,-2
40453,1,-2,-2
40454,0,-2,-2
40455,0,-2,-2
40456,0,-2,-2
40457,1,-2,-2
40458,0,-2,-2
40459,0,-2,-2
40460,1,-2,-2
40461,0,-2,-2
40462,1,-2,-2
40463,0,-1,-1
40464,1,-2,-2
40465,1,-2,-2
40466,0,-1,-1
40467,0,-2,-2
40468,0,-2,-2
40469,1,-2,-2
40470,0,-1,-1
40471,1,-2,-2
40472,1,-2,-2
40473,1,-2,-2
40474,0,-2,-2
40475,1,-1,-1
40476,0,-2,-2
40477,0,-1,-1
40478,0,-1,-1
40479,0,-1,-1
40480,1,-2,-2
40481,0,-2,-2
40482,1,-2,-2
40483,1,-2,-2
40484,1,-2,-2
40485,1,-2,-2
40486,1,-2,-2
40487,1,-1,-1
40488,1,-2,-2
40489,1,-2,-2
40490,1,-1,-1
40491,1,-2,-2
40492,0,-1,-1
40493,0,-2,-2
40494,0,-2,-2
40495,0,-2,-2
40496,0,-2,-2
40497,0,-1,-1
40498,1,-1,-1
40499,0,-2,-2
40500,0,-1,-1
40501,1,-2,-2
40502,1,-2,-2
40503,0,-2,-2
40504,0,-2,-2
40505,0,-2,-2
40506,0,-1,-1
40507,0,-2,-2
40508,0,-2,-2
40509,0,-2,-2
40510,0,-1,-1
40511,1,-2,-2
40512,1,-2,-2
40513,0,-2,-2
40514,0,-2,-2
40515,1,-2,-2
40516,1,-2,-2
40517,1,-2,-2
40518,0,-2,-2
40519,1,-2,-2
40520,1,-1,-1
40521,1,-2,-2
40522,0,-2,-2
40523,0,-2,-2
40524,1,-2,-2
40525,0,-2,-2
40526,0,-2,-2
40527,0,-2,-2
40528,0,-2,-2
40529,1,-2,-2
40530,1,-2,-2
40531,0,-2,-2
40532,0,-2,-2
40533,1,-2,-2
40534,0,-2,-2
40535,1,-2,-2
40536,1,-1,-1
40537,0,-2,-2
40538,1,-2,-2
40539,0,-2,-2
40540,1,-2,-2
40541,0,-2,-2
40542,0,-2,-2
40543,1,-2,-2
40544,0,-2,-2
40545,0,-2,-2
40546,1,-1,-1
40547,0,-2,-2
40548,0,-2,-2
40549,1,-2,-2
40550,1,-2,-2
40551,1,-1,-1
40552,0,-2,-2
40553,0,-2,-2
40554,1,-2,-2
40555,0,-2,-2
40556,1,-2,-2
40557,0,-2,-2
40558,1,-1,-1
40559,0,-2,-2
40560,0,-2,-2
40561,1,-1,-1
40562,0,-1,-1
40563,0,-1,-1
40564,1,-1,-1
40565,0,-2,-2
40566,1,-2,-2
40567,1,-1,-1
40568,1,-2,-2
40569,1,-2,-2
40570,0,-2,-2
40571,1,-2,-2
40572,0,-2,-2
40573,1,-2,-2
40574,0,-2,-2
40575,1,-1,-1
40576,0,-2,-2
40577,0,-2,-2
40578,1,-2,-2
40579,1,-1,-1
40580,1,-2,-2
40581,1,-1,-1
40582,0,-2,-2
40583,0,-1,-1
40584,0,-2,-2
40585,0,-2,-2
40586,0,-2,-2
40587,0,-2,-2
40588,0,-2,-2
40589,1,-2,-2
40590,0,-2,-2
40591,1,-2,-2
40592,1,-1,-1
40593,0,-2,-2
40594,1,-2,-2
40595,0,-2,-2
40596,0,-2,-2
40597,1,-2,-2
40598,0,-2,-2
40599,0,-2,-2
40600,0,-2,-2
40601,0,-2,-2
40602,1,-2,-2
40603,0,-2,-2
40604,0,-2,-2
40605,1,-2,-2
40606,1,-2,-2
40607,0,-2,-2
40608,0,-2,-2
40609,1,-2,-2
40610,1,-2,-2
40611,0,-2,-2
40612,1,-2,-2
40613,0,-2,-2
40614,1,-2,-2
40615,1,-2,-2
40616,0,-1,-1
40617,1,-2,-2
40618,0,-2,-2
40619,1,-2,-2
40620,1,-2,-2
40621,0,-2,-2
40622,0,-2,-2
40623,1,-2,-2
40624,1,-2,-2
40625,1,-2,-2
40626,1,-2,-2
40627,0,-2,-2
40628,1,-1,-1
40629,1,-2,-2
40630,0,-2,-2
40631,1,-2,-2
40632,1,-2,-2
40633,0,-2,-2
40634,0,-2,-2
40635,1,-2,-2
40636,1,-2,-2
40637,0,-2,-2
40638,1,-2,-2
40639,1,-2,-2
40640,0,-2,-2
40641,1,-1,-1
40642,0,-2,-2
40643,1,-2,-2
40644,1,-2,-2
40645,1,-2,-2
40646,1,-2,-2
40647,1,-1,-1
40648,1,-2,-2
40649,1,-1,-1
40650,0,-2,-2
40651,0,-2,-2
40652,0,-2,-2
40653,0,-2,-2
40654,0,-1,-1
40655,1,-2,-2
40656,0,-1,-1
40657,1,-1,-1
40658,0,-2,-2
40659,0,-2,-2
40660,1,-2,-2
40661,1,-2,-2
40662,0,-2,-2
40663,1,-2,-2
40664,1,-2,-2
40665,0,-2,-2
40666,1,-2,-2
40667,0,-2,-2
40668,0,-2,-2
40669,1,-2,-2
40670,1,-2,-2
40671,1,-2,-2
40672,0,-2,-2
40673,0,-1,-1
40674,0,-2,-2
40675,0,-1,-1
40676,1,-2,-2
40677,0,-2,-2
40678,0,-2,-2
40679,0,-2,-2
40680,0,-2,-2
40681,1,-2,-2
40682,1,-2,-2
40683,1,-2,-2
40684,0,-2,-2
40685,1,-2,-2
40686,0,-2,-2
40687,1,-2,-2
40688,0,-2,-2
40689,1,-2,-2
40690,1,-2,-2
40691,0,-2,-2
40692,0,-2,-2
40693,1,-1,-1
40694,1,-2,-2
40695,0,-2,-2
40696,1,-2,-2
40697,0,-1,-1
40698,1,-2,-2
40699,0,-2,-2
40700,1,-2,-2
40701,0,-2,-2
40702,1,-1,-1
40703,0,-2,-2
40704,0,-2,-2
40705,0,-1,-1
40706,0,-2,-2
40707,1,-2,-2
40708,0,-2,-2
40709,0,-2,-2
40710,1,-2,-2
40711,0,-2,-2
40712,1,-2,-2
40713,1,-2,-2
40714,1,-2,-2
40715,0,-1,-1
40716,0,-2,-2
40717,0,-2,-2
40718,1,-1,-1
40719,0,-2,-2
40720,1,-2,-2
40721,1,-2,-2
40722,1,-2,-2
40723,1,-2,-2
40724,0,-2,-2
40725,0,-2,-2
40726,1,-2,-2
40727,0,-2,-2
40728,0,-2,-2
40729,1,-2,-2
40730,0,-2,-2
40731,1,-1,-1
40732,1,-1,-1
40733,0,-2,-2
40734,0,-2,-2
40735,1,-2,-2
40736,1,-2,-2
40737,0,-2,-2
40738,1,-2,-2
40739,0,-2,-2
40740,0,-1,-1
40741,1,-2,-2
40742,0,-2,-2
40743,1,-2,-2
40744,0,-1,-1
40745,1,-2,-2
40746,0,-2,-2
40747,1,-2,-2
40748,0,-2,-2
40749,1,-2,-2
40750,0,-2,-2
40751,1,-2,-2
40752,0,-2,-2
40753,1,-2,-2
40754,0,-2,-2
40755,0,-2,-2
40756,1,-1,-1
40757,1,-2,-2
40758,1,-1,-1
40759,1,-2,-2
40760,1,-2,-2
40761,1,-2,-2
40762,0,-2,-2
40763,0,-2,-2
40764,0,-2,-2
40765,1,-2,-2
40766,1,-1,-1
40767,1,-2,-2
40768,0,-2,-2
40769,0,-2,-2
40770,1,-1,-1
40771,1,-2,-2
40772,1,-2,-2
40773,1,-2,-2
40774,1,-2,-2
40775,0,-1,-1
40776,0,-1,-1
40777,0,-1,-1
40778,0,-1,-1
40779,0,-2,-2
40780,0,-1,-1
40781,0,-2,-2
40782,0,-2,-2
40783,0,-2,-2
40784,1,-2,-2
40785,0,-2,-2
40786,0,-1,-1
40787,1,-2,-2
40788,1,-2,-2
40789,1,-2,-2
40790,1,-2,-2
40791,0,-2,-2
40792,0,-1,-1
40793,1,-2,-2
40794,0,-2,-2
40795,0,-2,-2
40796,0,-1,-1
40797,1,-2,-2
40798,0,-2,-2
40799,0,-2,-2
40800,1,-1,-1
40801,0,-2,-2
40802,1,-1,-1
40803,0,-2,-2
40804,1,-1,-1
40805,0,-2,-2
40806,1,-2,-2
40807,0,-2,-2
40808,1,-2,-2
40809,1,-1,-1
40810,0,-1,-1
40811,0,-2,-2
40812,0,-2,-2
40813,1,-1,-1
40814,1,-2,-2
40815,1,-1,-1
40816,0,-2,-2
40817,0,-1,-1
40818,0,-2,-2
40819,1,-2,-2
40820,0,-1,-1
40821,1,-2,-2
40822,1,-1,-1
40823,1,-2,-2
40824,0,-2,-2
40825,0,-2,-2
40826,0,-2,-2
40827,1,-2,-2
40828,0,-1,-1
40829,0,-2,-2
40830,1,-2,-2
40831,1,-2,-2
40832,1,-2,-2
40833,1,-2,-2
40834,0,-2,-2
40835,0,-2,-2
40836,0,-2,-2
40837,0,-2,-2
40838,0,-2,-2
40839,0,-2,-2
40840,1,-2,-2
40841,0,-2,-2
40842,0,-2,-2
40843,0,-2,-2
40844,1,-2,-2
40845,0,-2,-2
40846,1,-2,-2
40847,0,-2,-2
40848,0,-2,-2
40849,0,-2,-2
40850,0,-2,-2
40851,0,-1,-1
40852,1,-1,-1
40853,0,-1,-1
40854,1,-2,-2
40855,1,-2,-2
40856,1,-2,-2
40857,1,-1,-1
40858,1,-1,-1
40859,1,-1,-1
40860,0,-2,-2
40861,1,-2,-2
40862,0,-2,-2
40863,0,-2,-2
40864,1,-2,-2
40865,1,-1,-1
40866,1,-2,-2
40867,1,-2,-2
40868,1,-2,-2
40869,0,-2,-2
40870,0,-2,-2
40871,1,-2,-2
40872,0,-2,-2
40873,1,-2,-2
40874,1,-2,-2
40875,0,-2,-2
40876,0,-2,-2
40877,0,-2,-2
40878,0,-2,-2
40879,0,-2,-2
40880,1,-1,-1
40881,1,-1,-1
40882,0,-2,-2
40883,1,-2,-2
40884,1,-1,-1
40885,0,-2,-2
40886,0,-2,-2
40887,0,-2,-2
40888,1,-2,-2
40889,0,-1,-1
40890,0,-2,-2
40891,1,-1,-1
40892,0,-2,-2
40893,0,-2,-2
40894,1,-2,-2
40895,1,-2,-2
40896,1,-2,-2
40897,0,-2,-2
40898,1,-2,-2
40899,1,-2,-2
40900,1,-2,-2
40901,0,-2,-2
40902,1,-2,-2
40903,1,-2,-2
40904,1,-1,-1
40905,1,-2,-2
40906,0,-2,-2
40907,1,-2,-2
40908,1,-2,-2
40909,0,-1,-1
40910,0,-2,-2
40911,0,-2,-2
40912,1,-1,-1
40913,1,-1,-1
40914,0,-2,-2
40915,1,-2,-2
40916,0,-2,-2
40917,1,-2,-2
40918,0,-2,-2
40919,1,-1,-1
40920,1,-1,-1
40921,1,-2,-2
40922,1,-1,-1
40923,0,-2,-2
40924,0,-2,-2
40925,1,-1,-1
40926,0,-1,-1
40927,0,-2,-2
40928,0,-2,-2
40929,1,-2,-2
40930,1,-2,-2
40931,1,-1,-1
40932,1,-2,-2
40933,0,-1,-1
40934,0,-2,-2
40935,1,-2,-2
40936,1,-2,-2
40937,0,-2,-2
40938,1,-2,-2
40939,1,-2,-2
40940,0,-2,-2
40941,1,-1,-1
40942,0,-1,-1
40943,0,-2,-2
40944,1,-2,-2
40945,1,-2,-2
40946,0,-2,-2
40947,0,-2,-2
40948,1,-2,-2
40949,0,-2,-2
40950,0,-2,-2
40951,0,-2,-2
40952,1,-2,-2
40953,1,-2,-2
40954,0,-1,-1
40955,1,-2,-2
40956,1,-2,-2
40957,1,-2,-2
40958,0,-2,-2
40959,0,-2,-2
40960,1,-1,-1
40961,1,-2,-2
40962,1,-2,-2
40963,0,-1,-1
40964,0,-2,-2
40965,1,-2,-2
40966,0,-2,-2
40967,1,-1,-1
40968,1,-2,-2
40969,0,-2,-2
40970,1,-2,-2
40971,1,-2,-2
40972,0,-2,-2
40973,0,-2,-2
40974,0,-2,-2
40975,1,-2,-2
40976,0,-2,-2
40977,1,-2,-2
40978,0,-2,-2
40979,1,-2,-2
40980,1,-1,-1
40981,0,-2,-2
40982,1,-2,-2
40983,1,-1,-1
40984,1,-2,-2
40985,1,-2,-2
40986,0,-2,-2
40987,0,-2,-2
40988,1,-1,-1
40989,1,-2,-2
40990,1,-2,-2
40991,0,-2,-2
40992,0,-2,-2
40993,1,-2,-2
40994,1,-2,-2
40995,0,-2,-2
40996,1,-1,-1
40997,1,-1,-1
40998,1,-2,-2
40999,1,-2,-2
41000,0,-2,-2
41001,1,-2,-2
41002,0,-2,-2
41003,1,-2,-2
41004,1,-2,-2
41005,1,-1,-1
41006,0,-2,-2
41007,1,-2,-2
41008,1,-2,-2
41009,0,-2,-2
41010,1,-2,-2
41011,0,-2,-2
41012,0,-1,-1
41013,1,-2,-2
41014,1,-2,-2
41015,0,-2,-2
41016,0,-1,-1
41017,1,-1,-1
41018,0,-2,-2
41019,1,-2,-2
41020,0,-1,-1
41021,0,-2,-2
41022,1,-2,-2
41023,0,-2,-2
41024,1,-2,-2
41025,1,-2,-2
41026,0,-2,-2
41027,1,-2,-2
41028,1,-1,-1
41029,1,-2,-2
41030,0,-2,-2
41031,1,-2,-2
41032,1,-2,-2
41033,0,-2,-2
41034,1,-1,-1
41035,0,-2,-2
41036,0,-2,-2
41037,0,-2,-2
41038,1,-2,-2
41039,0,-2,-2
41040,1,-2,-2
41041,1,-2,-2
41042,0,-2,-2
41043,0,-2,-2
41044,1,-1,-1
41045,0,-2,-2
41046,0,-1,-1
41047,1,-2,-2
41048,0,-2,-2
41049,0,-2,-2
41050,1,-1,-1
41051,1,-2,-2
41052,0,-2,-2
41053,1,-2,-2
41054,1,-1,-1
41055,0,-2,-2
41056,0,-1,-1
41057,0,-1,-1
41058,1,-2,-2
41059,1,-2,-2
41060,0,-2,-2
41061,0,-2,-2
41062,1,-2,-2
41063,1,-2,-2
41064,1,-2,-2
41065,1,-2,-2
41066,1,-1,-1
41067,1,-2,-2
41068,0,-2,-2
41069,1,-2,-2
41070,0,-2,-2
41071,0,-2,-2
41072,0,-2,-2
41073,1,-1,-1
41074,0,-2,-2
41075,0,-2,-2
41076,1,-2,-2
41077,1,-2,-2
41078,1,-2,-2
41079,1,-2,-2
41080,0,-2,-2
41081,0,-2,-2
41082,1,-2,-2
41083,0,-2,-2
41084,0,-2,-2
41085,0,-1,-1
41086,0,-2,-2
41087,0,-2,-2
41088,1,-2,-2
41089,1,-2,-2
41090,0,-2,-2
41091,1,-2,-2
41092,0,-2,-2
41093,1,-1,-1
41094,0,-2,-2
41095,0,-2,-2
41096,1,-2,-2
41097,1,-2,-2
41098,0,-1,-1
41099,0,-2,-2
41100,0,-1,-1
41101,1,-2,-2
41102,0,-1,-1
41103,0,-1,-1
41104,1,-2,-2
41105,0,-2,-2
41106,1,-2,-2
41107,1,-2,-2
41108,0,-2,-2
41109,1,-2,-2
41110,1,-1,-1
41111,1,-2,-2
41112,0,-2,-2
41113,1,-2,-2
41114,0,-2,-2
41115,0,-2,-2
41116,1,-1,-1
41117,0,-2,-2
41118,1,-2,-2
41119,1,-2,-2
41120,1,-2,-2
41121,0,-2,-2
41122,0,-2,-2
41123,0,-2,-2
41124,0,-2,-2
41125,0,-2,-2
41126,0,-1,-1
41127,1,-2,-2
41128,1,-1,-1
41129,0,-2,-2
41130,1,-1,-1
41131,1,-2,-2
41132,0,-2,-2
41133,1,-2,-2
41134,1,-2,-2
41135,1,-2,-2
41136,1,-2,-2
41137,0,-2,-2
41138,0,-1,-1
41139,0,-2,-2
41140,1,-2,-2
41141,0,-2,-2
41142,1,-2,-2
41143,0,-2,-2
41144,0,-2,-2
41145,1,-2,-2
41146,1,-2,-2
41147,1,-2,-2
41148,1,-2,-2
41149,1,-1,-1
41150,1,-2,-2
41151,0,-2,-2
41152,0,-1,-1
41153,0,-2,-2
41154,0,-2,-2
41155,1,-2,-2
41156,0,-2,-2
41157,1,-2,-2
41158,1,-1,-1
41159,1,-1,-1
41160,0,-2,-2
41161,1,-1,-1
41162,1,-2,-2
41163,0,-1,-1
41164,0,-2,-2
41165,1,-2,-2
41166,1,-1,-1
41167,0,-2,-2
41168,1,-2,-2
41169,0,-2,-2
41170,1,-1,-1
41171,1,-2,-2
41172,0,-2,-2
41173,0,-1,-1
41174,1,-2,-2
41175,0,-2,-2
41176,0,-1,-1
41177,1,-1,-1
41178,1,-2,-2
41179,1,-2,-2
41180,0,-2,-2
41181,1,-2,-2
41182,0,-2,-2
41183,0,-2,-2
41184,1,-2,-2
41185,1,-1,-1
41186,1,-2,-2
41187,0,-1,-1
41188,1,-2,-2
41189,0,-1,-1
41190,0,-2,-2
41191,1,-2,-2
41192,0,-2,-2
41193,0,-2,-2
41194,0,-1,-1
41195,1,-2,-2
41196,0,-2,-2
41197,1,-1,-1
41198,0,-1,-1
41199,0,-2,-2
41200,1,-2,-2
41201,0,-2,-2
41202,0,-2,-2
41203,0,-2,-2
41204,1,-2,-2
41205,1,-2,-2
41206,0,-1,-1
41207,0,-2,-2
41208,1,-2,-2
41209,0,-2,-2
41210,0,-1,-1
41211,1,-2,-2
41212,1,-1,-1
41213,0,-2,-2
41214,0,-1,-1
41215,0,-2,-2
41216,1,-2,-2
41217,1,-2,-2
41218,0,-2,-2
41219,0,-1,-1
41220,1,-2,-2
41221,0,-1,-1
41222,0,-2,-2
41223,0,-2,-2
41224,0,-2,-2
41225,1,-2,-2
41226,0,-2,-2
41227,1,-1,-1
41228,1,-2,-2
41229,0,-2,-2
41230,0,-2,-2
41231,1,-1,-1
41232,0,-2,-2
41233,0,-2,-2
41234,0,-1,-1
41235,0,-1,-1
41236,0,-2,-2
41237,0,-1,-1
41238,1,-2,-2
41239,0,-1,-1
41240,1,-2,-2
41241,1,-2,-2
41242,1,-2,-2
41243,0,-1,-1
41244,1,-2,-2
41245,1,-2,-2
41246,0,-2,-2
41247,0,-2,-2
41248,1,-1,-1
41249,1,-2,-2
41250,1,-1,-1
41251,0,-2,-2
41252,0,-2,-2
41253,1,-2,-2
41254,1,-2,-2
41255,1,-2,-2
41256,0,-2,-2
41257,0,-2,-2
41258,0,-2,-2
41259,1,-1,-1
41260,0,-2,-2
41261,0,-2,-2
41262,1,-2,-2
41263,0,-2,-2
41264,0,-1,-1
41265,0,-2,-2
41266,1,-2,-2
41267,1,-2,-2
41268,0,-2,-2
41269,1,-2,-2
41270,0,-2,-2
41271,1,-2,-2
41272,1,-2,-2
41273,0,-1,-1
41274,1,-2,-2
41275,0,-2,-2
41276,0,-2,-2
41277,0,-2,-2
41278,1,-2,-2
41279,1,-2,-2
41280,0,-2,-2
41281,0,-2,-2
41282,1,-2,-2
41283,0,-2,-2
41284,1,-1,-1
41285,1,-2,-2
41286,1,-2,-2
41287,0,-2,-2
41288,0,-2,-2
41289,0,-2,-2
41290,0,-1,-1
41291,0,-1,-1
41292,0,-2,-2
41293,0,-2,-2
41294,0,-2,-2
41295,0,-2,-2
41296,1,-2,-2
41297,0,-2,-2
41298,1,-2,-2
41299,0,-1,-1
41300,1,-2,-2
41301,0,-2,-2
41302,1,-2,-2
41303,1,-2,-2
41304,0,-2,-2
41305,1,-2,-2
41306,0,-2,-2
41307,0,-2,-2
41308,0,-2,-2
41309,0,-2,-2
41310,1,-2,-2
41311,0,-2,-2
41312,0,-2,-2
41313,0,-2,-2
41314,0,-2,-2
41315,0,-2,-2
41316,1,-2,-2
41317,1,-2,-2
41318,1,-2,-2
41319,1,-2,-2
41320,0,-1,-1
41321,0,-2,-2
41322,1,-2,-2
41323,0,-2,-2
41324,1,-2,-2
41325,0,-2,-2
41326,1,-2,-2
41327,1,-2,-2
41328,0,-2,-2
41329,1,-2,-2
41330,1,-2,-2
41331,0,-2,-2
41332,1,-2,-2
41333,0,-2,-2
41334,1,-2,-2
41335,1,-2,-2
41336,0,-2,-2
41337,1,-2,-2
41338,0,-2,-2
41339,0,-2,-2
41340,1,-2,-2
41341,1,-2,-2
41342,1,-2,-2
41343,1,-2,-2
41344,1,-2,-2
41345,0,-1,-1
41346,1,-1,-1
41347,1,-2,-2
41348,1,-2,-2
41349,0,-1,-1
41350,0,-2,-2
41351,1,-1,-1
41352,1,-1,-1
41353,1,-2,-2
41354,1,-2,-2
41355,1,-1,-1
41356,0,-2,-2
41357,0,-1,-1
41358,1,-2,-2
41359,1,-2,-2
41360,0,-2,-2
41361,1,-2,-2
41362,1,-2,-2
41363,0,-2,-2
41364,1,-2,-2
41365,1,-1,-1
41366,0,-2,-2
41367,0,-2,-2
41368,0,-1,-1
41369,0,-2,-2
41370,0,-2,-2
41371,1,-1,-1
41372,0,-2,-2
41373,1,-2,-2
41374,1,-2,-2
41375,1,-1,-1
41376,1,-2,-2
41377,0,-2,-2
41378,0,-2,-2
41379,1,-1,-1
41380,1,-2,-2
41381,0,-2,-2
41382,1,-2,-2
41383,1,-2,-2
41384,1,-1,-1
41385,0,-2,-2
41386,1,-2,-2
41387,1,-1,-1
41388,0,-2,-2
41389,1,-2,-2
41390,0,-1,-1
41391,0,-2,-2
41392,1,-2,-2
41393,0,-2,-2
41394,1,-2,-2
41395,0,-2,-2
41396,0,-2,-2
41397,1,-2,-2
41398,1,-2,-2
41399,1,-2,-2
41400,1,-2,-2
41401,1,-2,-2
41402,1,-2,-2
41403,0,-2,-2
41404,0,-2,-2
41405,0,-2,-2
41406,0,-2,-2
41407,1,-2,-2
41408,0,-2,-2
41409,0,-2,-2
41410,1,-2,-2
41411,0,-2,-2
41412,1,-2,-2
41413,0,-2,-2
41414,0,-1,-1
41415,0,-2,-2
41416,0,-2,-2
41417,1,-2,-2
41418,0,-2,-2
41419,0,-2,-2
41420,1,-2,-2
41421,0,-2,-2
41422,1,-2,-2
41423,0,-2,-2
41424,0,-2,-2
41425,1,-1,-1
41426,1,-2,-2
41427,0,-2,-2
41428,1,-2,-2
41429,1,-2,-2
41430,0,-2,-2
41431,0,-2,-2
41432,1,-1,-1
41433,1,-2,-2
41434,1,-2,-2
41435,0,-2,-2
41436,1,-2,-2
41437,1,-2,-2
41438,1,-2,-2
41439,0,-2,-2
41440,0,-2,-2
41441,1,-1,-1
41442,1,-2,-2
41443,1,-2,-2
41444,1,-2,-2
41445,0,-2,-2
41446,0,-2,-2
41447,1,-2,-2
41448,0,-2,-2
41449,0,-2,-2
41450,1,-1,-1
41451,1,-2,-2
41452,1,-2,-2
41453,0,-2,-2
41454,1,-1,-1
41455,1,-2,-2
41456,1,-2,-2
41457,0,-2,-2
41458,1,-2,-2
41459,0,-2,-2
41460,1,-2,-2
41461,1,-2,-2
41462,0,-2,-2
41463,0,-2,-2
41464,0,-2,-2
41465,1,-1,-1
41466,0,-2,-2
41467,0,-2,-2
41468,0,-2,-2
41469,1,-2,-2
41470,0,-2,-2
41471,0,-2,-2
41472,1,-2,-2
41473,1,-2,-2
41474,0,-2,-2
41475,0,-1,-1
41476,0,-2,-2
41477,1,-1,-1
41478,0,-2,-2
41479,1,-2,-2
41480,0,-2,-2
41481,1,-2,-2
41482,0,-2,-2
41483,0,-2,-2
41484,0,-1,-1
41485,0,-1,-1
41486,0,-2,-2
41487,0,-2,-2
41488,0,-2,-2
41489,0,-2,-2
41490,0,-2,-2
41491,1,-2,-2
41492,1,-2,-2
41493,0,-2,-2
41494,0,-2,-2
41495,0,-2,-2
41496,0,-2,-2
41497,1,-2,-2
41498,0,-2,-2
41499,0,-2,-2
41500,1,-2,-2
41501,0,-2,-2
41502,1,-2,-2
41503,1,-2,-2
41504,0,-2,-2
41505,0,-2,-2
41506,1,-2,-2
41507,1,-1,-1
41508,1,-2,-2
41509,1,-2,-2
41510,1,-2,-2
41511,0,-2,-2
41512,0,-2,-2
41513,0,-1,-1
41514,0,-2,-2
41515,0,-2,-2
41516,1,-2,-2
41517,0,-2,-2
41518,1,-2,-2
41519,1,-2,-2
41520,0,-2,-2
41521,1,-2,-2
41522,1,-2,-2
41523,0,-1,-1
41524,0,-2,-2
41525,0,-2,-2
41526,0,-2,-2
41527,1,-1,-1
41528,1,-2,-2
41529,1,-2,-2
41530,1,-1,-1
41531,0,-1,-1
41532,1,-2,-2
41533,1,-2,-2
41534,0,-1,-1
41535,1,-1,-1
41536,0,-2,-2
41537,0,-2,-2
41538,1,-2,-2
41539,0,-1,-1
41540,1,-2,-2
41541,1,-2,-2
41542,1,-2,-2
41543,0,-1,-1
41544,1,-2,-2
41545,0,-2,-2
41546,1,-1,-1
41547,1,-1,-1
41548,1,-2,-2
41549,1,-2,-2
41550,0,-2,-2
41551,1,-2,-2
41552,0,-2,-2
41553,0,-2,-2
41554,0,-1,-1
41555,1,-2,-2
41556,1,-2,-2
41557,0,-1,-1
41558,1,-1,-1
41559,0,-2,-2
41560,1,-1,-1
41561,0,-1,-1
41562,0,-2,-2
41563,1,-2,-2
41564,0,-2,-2
41565,1,-1,-1
41566,1,-2,-2
41567,0,-1,-1
41568,0,-2,-2
41569,0,-2,-2
41570,1,-2,-2
41571,0,-2,-2
41572,0,-2,-2
41573,0,-2,-2
41574,0,-2,-2
